Name,Property Title,Price,Location,Total_Area,Price_per_SQFT,Description,Baths,Balcony
Property_6128,2 BHK,4800000.0,Silk Board,1020.0,4705.882352941177,Super built-up  Area,2.0,Yes
Property_6129,3 BHK,50100000.0,Cunningham Road,2880.0,17395.833333333332,Super built-up  Area,3.0,Yes
Property_6130,3 BHK,16500000.0,Hebbal,1987.0,8303.975842979366,Super built-up  Area,4.0,Yes
Property_6131,2 BHK,7500000.0,Hoodi,1305.0,5747.126436781609,Super built-up  Area,2.0,Yes
Property_6132,4 Bedroom,12500000.0,Sarjapur,2100.0,5952.380952380952,Built-up  Area,3.0,Yes
Property_6133,2 BHK,3250000.0,Electronic City,1125.0,2888.8888888888887,Built-up  Area,2.0,Yes
Property_6134,2 BHK,4950000.0,Horamavu Banaswadi,1225.0,4040.816326530612,Super built-up  Area,2.0,Yes
Property_6135,2 BHK,5550000.0,Hennur,1255.0,4422.310756972111,Super built-up  Area,2.0,Yes
Property_6136,2 BHK,9000000.0,MRCR Layout,1191.0,7556.675062972292,Super built-up  Area,2.0,Yes
Property_6137,6 Bedroom,30300000.0,Uttarahalli,3600.0,8416.666666666666,Plot  Area,6.0,Yes
Property_6138,2 BHK,3364000.0,Electronic City,1165.0,2887.5536480686696,Built-up  Area,2.0,Yes
Property_6139,2 BHK,3511000.0,Kacharakanahalli,865.0,4058.9595375722542,Super built-up  Area,2.0,Yes
Property_6140,3 BHK,8800000.0,Nagarbhavi,1850.0,4756.756756756757,Super built-up  Area,2.0,Yes
Property_6141,2 BHK,1700000.0,Marsur,497.0,3420.523138832998,Super built-up  Area,1.0,Yes
Property_6142,2 BHK,8900000.0,Hennur Road,1232.0,7224.025974025974,Super built-up  Area,2.0,Yes
Property_6143,3 BHK,8573000.0,Thanisandra,1732.0,4949.769053117783,Super built-up  Area,3.0,Yes
Property_6144,3 BHK,10000000.0,Yelahanka,1614.0,6195.786864931846,Super built-up  Area,2.0,Yes
Property_6145,2 BHK,2200000.0,Magadi Road,600.0,3666.6666666666665,Built-up  Area,1.0,Yes
Property_6146,3 BHK,15500000.0,Thigalarapalya,2072.0,7480.694980694981,Super built-up  Area,4.0,Yes
Property_6147,2 BHK,3400000.0,Electronic City,919.0,3699.6735582154515,Super built-up  Area,2.0,Yes
Property_6148,4 Bedroom,9000000.0,Shettihalli,2100.0,4285.714285714285,Built-up  Area,4.0,Yes
Property_6149,4 BHK,5400000.0,Shampura,672.0,8035.714285714285,Built-up  Area,3.0,Yes
Property_6150,8 BHK,11000000.0,J C Nagar,800.0,13750.0,Built-up  Area,6.0,Yes
Property_6151,3 Bedroom,15000000.0,Marsur,1200.0,12500.0,Plot  Area,3.0,Yes
Property_6152,4 BHK,25000000.0,OLd Gurappanapalya,2849.0,8775.008775008775,Super built-up  Area,5.0,No
Property_6153,2 BHK,4200000.0,Doctors Layout,1000.0,4200.0,Built-up  Area,2.0,Yes
Property_6154,2 BHK,7500000.0,Whitefield,1216.0,6167.763157894737,Super built-up  Area,2.0,Yes
Property_6155,4 BHK,15400000.0,Lingadheeranahalli,2245.0,6859.688195991092,Super built-up  Area,4.0,Yes
Property_6156,3 BHK,12500000.0,Bannerghatta Road,1476.0,8468.834688346884,Super built-up  Area,3.0,Yes
Property_6157,3 BHK,13000000.0,Ambedkar Nagar,1852.0,7019.438444924406,Super built-up  Area,3.0,Yes
Property_6158,2 BHK,4700000.0,Udaya Nagar,1225.0,3836.734693877551,Super built-up  Area,2.0,Yes
Property_6159,3 BHK,6712000.0,Panathur,1597.0,4202.880400751409,Super built-up  Area,3.0,Yes
Property_6160,3 BHK,16000000.0,Jakkur,2423.0,6603.38423442014,Super built-up  Area,4.0,Yes
Property_6161,2 BHK,9000000.0,Marathahalli,1152.0,7812.5,Super built-up  Area,2.0,Yes
Property_6162,3 BHK,13300000.0,Harlur,1762.0,7548.240635641317,Super built-up  Area,3.0,Yes
Property_6163,3 Bedroom,9200000.0,Kammasandra,1400.0,6571.428571428572,Plot  Area,3.0,Yes
Property_6164,3 BHK,7440000.000000001,Rachenahalli,1530.0,4862.745098039216,Super built-up  Area,2.0,Yes
Property_6165,6 Bedroom,40000000.0,New Thippasandra,2400.0,16666.666666666668,Plot  Area,6.0,Yes
Property_6166,2 BHK,4017000.0,Raja Rajeshwari Nagar,1185.0,3389.8734177215188,Super built-up  Area,2.0,Yes
Property_6167,3 BHK,10800000.0,Yelahanka,1890.0,5714.285714285715,Super built-up  Area,3.0,Yes
Property_6168,3 BHK,5800000.0,Varthur Road,1247.0,4651.162790697675,Super built-up  Area,2.0,Yes
Property_6169,8 Bedroom,10400000.0,1st Block Jayanagar,700.0,14857.142857142857,Plot  Area,4.0,No
Property_6170,6 Bedroom,27500000.0,HRBR Layout,1000.0,27500.0,Plot  Area,6.0,Yes
Property_6171,2 BHK,5999000.0,Bellandur,1201.0,4995.004163197335,Super built-up  Area,2.0,Yes
Property_6172,2 BHK,4000000.0,Gunjur Palya,830.0,4819.277108433735,Built-up  Area,2.0,Yes
Property_6173,2 BHK,3029000.0,Electronic City Phase II,1165.0,2600.0,Built-up  Area,2.0,Yes
Property_6174,2 BHK,5500000.0,Bommanahalli,1100.0,5000.0,Super built-up  Area,1.0,Yes
Property_6175,3 BHK,9300000.0,9th Phase JP Nagar,1890.0,4920.6349206349205,Built-up  Area,2.0,No
Property_6176,3 BHK,6000000.0,Maithri Layout,1685.0,3560.8308605341244,Super built-up  Area,3.0,Yes
Property_6177,4 BHK,34900000.0,Sarakki Nagar,3131.0,11146.598530820824,Super built-up  Area,4.0,Yes
Property_6178,2 BHK,4300000.0,Battarahalli,1165.0,3690.987124463519,Super built-up  Area,2.0,Yes
Property_6179,2 BHK,4500000.0,Kachanayakanahalli,827.0,5441.354292623942,Super built-up  Area,2.0,Yes
Property_6180,3 Bedroom,4800000.0,Gangondanahalli,396.0,12121.212121212122,Plot  Area,2.0,No
Property_6181,4 Bedroom,17900000.0,Uttarahalli,1200.0,14916.666666666666,Plot  Area,4.0,Yes
Property_6182,1 BHK,2600000.0,Electronics City Phase 1,635.0,4094.488188976378,Built-up  Area,1.0,No
Property_6183,4 Bedroom,38000000.0,Whitefield,4000.0,9500.0,Built-up  Area,4.0,Yes
Property_6184,2 BHK,5000000.0,Vishwanatha Nagenahalli,1050.0,4761.9047619047615,Super built-up  Area,2.0,Yes
Property_6185,5 Bedroom,7600000.0,D Group Employees Layout,600.0,12666.666666666666,Built-up  Area,4.0,Yes
Property_6186,3 BHK,16800000.0,Jakkur,1819.18,9234.930023417144,Super built-up  Area,3.0,Yes
Property_6187,3 Bedroom,12500000.0,Kanakapura,1500.0,8333.333333333334,Plot  Area,3.0,Yes
Property_6188,3 BHK,5700000.0,Yelenahalli,1500.0,3800.0,Super built-up  Area,2.0,Yes
Property_6189,3 BHK,47000000.0,Benson Town,2850.0,16491.22807017544,Super built-up  Area,4.0,Yes
Property_6190,3 BHK,7200000.0,Raja Rajeshwari Nagar,1751.0,4111.936036550543,Super built-up  Area,3.0,Yes
Property_6191,4 BHK,110200000.0,Vasanth nagar,4750.0,23200.0,Super built-up  Area,6.0,Yes
Property_6192,2 BHK,4089000.0,Bommasandra,1020.0,4008.823529411765,Super built-up  Area,2.0,Yes
Property_6193,2 BHK,4350000.0,Thanisandra,1148.0,3789.198606271777,Super built-up  Area,2.0,Yes
Property_6194,3 BHK,13500000.0,Talaghattapura,1856.0,7273.706896551724,Super built-up  Area,3.0,Yes
Property_6195,6 Bedroom,65000000.0,Basavangudi,1754.0,37058.152793614594,Plot  Area,6.0,Yes
Property_6196,3 Bedroom,110000000.0,2nd Block Hrbr Layout,4273.0,25743.037678446057,Plot  Area,3.0,No
Property_6197,2 BHK,4927000.0,B Narayanapura,1060.0,4648.11320754717,Super built-up  Area,2.0,Yes
Property_6198,2 BHK,6000000.0,Haralur Road,1300.0,4615.384615384615,Built-up  Area,2.0,Yes
Property_6199,4 Bedroom,10000000.0,Hormavu,3000.0,3333.3333333333335,Built-up  Area,4.0,No
Property_6200,2 BHK,6500000.0,Bellandur,1325.0,4905.66037735849,Super built-up  Area,2.0,Yes
Property_6201,2 BHK,6100000.0,Sai Gardens,1261.0,4837.430610626487,Super built-up  Area,2.0,Yes
Property_6202,2 BHK,4600000.0,Manayata Tech Park,1100.0,4181.818181818182,Super built-up  Area,2.0,Yes
Property_6203,2 BHK,3300000.0,Ramamurthy Nagar,700.0,4714.285714285715,Built-up  Area,2.0,Yes
Property_6204,3 BHK,13500000.0,7th Phase JP Nagar,1675.0,8059.701492537313,Super built-up  Area,2.0,Yes
Property_6205,4 Bedroom,19000000.0,Ullal Road,3400.0,5588.235294117647,Plot  Area,4.0,Yes
Property_6206,4 BHK,38800000.0,Kodihalli,3260.0,11901.840490797545,Super built-up  Area,5.0,Yes
Property_6207,2 BHK,5600000.0,Doddakammanahalli,1180.0,4745.762711864407,Super built-up  Area,2.0,Yes
Property_6208,2 BHK,4500000.0,Uttarahalli,1160.0,3879.310344827586,Built-up  Area,2.0,Yes
Property_6209,4 BHK,10500000.0,Kasavanhalli,1863.0,5636.070853462158,Super built-up  Area,3.0,Yes
Property_6210,3 BHK,14900000.0,Sahakara Nagar,1914.0,7784.743991640544,Super built-up  Area,3.0,Yes
Property_6211,3 BHK,7900000.0,BTM Layout,1458.0,5418.38134430727,Super built-up  Area,3.0,Yes
Property_6212,5 Bedroom,11500000.0,Thirumenahalli,1200.0,9583.333333333334,Plot  Area,4.0,Yes
Property_6213,2 BHK,4000000.0,Babusapalaya,1105.0,3619.9095022624433,Built-up  Area,2.0,Yes
Property_6214,3 BHK,22000000.0,Hulimavu,3035.0,7248.764415156507,Super built-up  Area,5.0,Yes
Property_6215,6 Bedroom,16000000.0,Bannerghatta Road,1200.0,13333.333333333334,Plot  Area,6.0,Yes
Property_6216,3 BHK,9000000.0,Akshaya Nagar,1662.0,5415.162454873646,Super built-up  Area,3.0,No
Property_6217,3 BHK,8600000.0,Yelahanka,1556.0,5526.9922879177375,Super built-up  Area,3.0,Yes
Property_6218,2 BHK,5000000.0,Jigani,918.0,5446.623093681917,Super built-up  Area,2.0,Yes
Property_6219,3 BHK,9800000.0,Sarjapur  Road,1455.0,6735.395189003437,Super built-up  Area,2.0,Yes
Property_6220,2 BHK,7000000.0,Jakkasandra Extension,1205.0,5809.128630705394,Super built-up  Area,2.0,Yes
Property_6221,2 BHK,6500000.0,BEML Layout,1194.0,5443.886097152429,Super built-up  Area,2.0,Yes
Property_6222,2 Bedroom,7500000.0,Laggere,1200.0,6250.0,Plot  Area,2.0,No
Property_6223,3 BHK,5200000.0,Bannerghatta Road,1100.0,4727.272727272727,Built-up  Area,2.0,Yes
Property_6224,3 BHK,4887000.0,Sarjapur  Road,1405.0,3478.291814946619,Super built-up  Area,3.0,Yes
Property_6225,2 BHK,5600000.0,Subramanyapura,929.0,6027.9870828848225,Super built-up  Area,2.0,Yes
Property_6226,4 BHK,34100000.0,Frazer Town,3436.0,9924.330616996507,Built-up  Area,5.0,No
Property_6227,2 BHK,3933000.0,7th Phase JP Nagar,1035.0,3800.0,Super built-up  Area,2.0,Yes
Property_6228,4 BHK,9200000.0,8th Phase JP Nagar,2100.0,4380.952380952381,Super built-up  Area,4.0,Yes
Property_6229,2 BHK,4047000.0,Channasandra,1065.0,3800.0,Super built-up  Area,2.0,Yes
Property_6230,3 BHK,8429000.0,Bannerghatta Road,1532.5,5500.163132137031,Super built-up  Area,3.0,No
Property_6231,6 Bedroom,15000000.0,Kengeri,1500.0,10000.0,Plot  Area,6.0,Yes
Property_6232,5 Bedroom,9900000.0,Hullahalli,1200.0,8250.0,Plot  Area,5.0,Yes
Property_6233,2 BHK,3278000.0,Hormavu,1093.0,2999.085086916743,Super built-up  Area,2.0,Yes
Property_6234,2 BHK,4500000.0,Anandapura,1250.0,3600.0,Built-up  Area,2.0,Yes
Property_6235,3 BHK,10500000.0,Marathahalli,1680.0,6250.0,Super built-up  Area,3.0,Yes
Property_6236,2 BHK,5000000.0,Nagarbhavi,1146.0,4363.001745200698,Super built-up  Area,2.0,Yes
Property_6237,2 BHK,5800000.0,Jagajyothi layout,1250.0,4640.0,Super built-up  Area,2.0,Yes
Property_6238,3 BHK,6044000.0,Ramagondanahalli,1451.0,4165.40317022743,Super built-up  Area,3.0,Yes
Property_6239,3 BHK,5500000.0,Nobo Nagar,1424.0,3862.3595505617977,Super built-up  Area,2.0,Yes
Property_6240,3 BHK,6200000.0,Gottigere,1435.0,4320.557491289199,Super built-up  Area,2.0,Yes
Property_6241,1 BHK,2691000.0,Devanahalli,658.0,4089.665653495441,Super built-up  Area,1.0,No
Property_6242,3 BHK,4500000.0,Bommanahalli,1300.0,3461.5384615384614,Super built-up  Area,3.0,Yes
Property_6243,2 BHK,6500000.0,Whitefield,1242.0,5233.494363929147,Super built-up  Area,2.0,Yes
Property_6244,3 BHK,11900000.0,Marathahalli,1910.0,6230.366492146597,Super built-up  Area,3.0,Yes
Property_6245,3 BHK,8500000.0,Yelahanka,1610.0,5279.503105590062,Super built-up  Area,4.0,Yes
Property_6246,2 BHK,6500000.0,Hulimavu,1127.0,5767.524401064774,Super built-up  Area,2.0,Yes
Property_6247,3 BHK,4200000.0,Yelahanka,1075.0,3906.9767441860463,Super built-up  Area,2.0,Yes
Property_6248,2 BHK,5100000.0,Mysore Road,1155.0,4415.584415584415,Super built-up  Area,2.0,Yes
Property_6249,5 Bedroom,25000000.0,Lakkasandra Extension,1280.0,19531.25,Plot  Area,3.0,Yes
Property_6250,3 BHK,5500000.0,Krishna Reddy Layout,1250.0,4400.0,Super built-up  Area,3.0,Yes
Property_6251,3 Bedroom,16000000.0,Kuvempu Layout,2200.0,7272.727272727273,Plot  Area,4.0,Yes
Property_6252,3 Bedroom,15000000.0,Billekahalli,2400.0,6250.0,Built-up  Area,3.0,Yes
Property_6253,2 BHK,2950000.0,Chandapura,876.0,3367.5799086757993,Super built-up  Area,2.0,Yes
Property_6254,3 BHK,8900000.0,Nagarbhavi,1850.0,4810.810810810811,Super built-up  Area,2.0,Yes
Property_6255,2 BHK,8300000.0,Kadugodi,1314.0,6316.590563165905,Super built-up  Area,2.0,Yes
Property_6256,1 BHK,3979999.9999999995,Rachenahalli,690.0,5768.115942028985,Super built-up  Area,1.0,Yes
Property_6258,2 BHK,5500000.0,Srirampura,1230.0,4471.544715447155,Built-up  Area,2.0,Yes
Property_6259,2 BHK,3720000.0000000005,Bommasandra,920.0,4043.478260869566,Super built-up  Area,2.0,Yes
Property_6260,3 BHK,14000000.0,Sarjapur  Road,1850.0,7567.5675675675675,Built-up  Area,3.0,Yes
Property_6261,2 BHK,6000000.0,Electronic City,1073.0,5591.798695246971,Super built-up  Area,2.0,Yes
Property_6262,3 BHK,7600000.0,Maithri Layout,1540.0,4935.064935064935,Super built-up  Area,3.0,Yes
Property_6263,3 BHK,6350000.0,Kanakpura Road,1550.0,4096.774193548387,Super built-up  Area,3.0,Yes
Property_6264,2 BHK,6500000.0,Kalyan nagar,1198.0,5425.709515859767,Super built-up  Area,2.0,Yes
Property_6265,3 BHK,9000000.0,HBR Layout,1656.0,5434.782608695652,Super built-up  Area,3.0,Yes
Property_6266,3 BHK,15500000.0,Kaveri Nagar,1900.0,8157.894736842105,Super built-up  Area,3.0,Yes
Property_6267,3 BHK,14200000.0,Ramagondanahalli,1910.0,7434.55497382199,Built-up  Area,3.0,Yes
Property_6268,2 BHK,4300000.0,Mysore Road,1003.0,4287.138584247258,Super built-up  Area,2.0,Yes
Property_6270,3 BHK,6700000.0,Whitefield,1495.0,4481.605351170569,Super built-up  Area,2.0,No
Property_6271,3 BHK,7602000.0,Thanisandra,2172.0,3500.0,Super built-up  Area,3.0,Yes
Property_6272,4 Bedroom,35800000.0,Sarakki Nagar,2400.0,14916.666666666666,Plot  Area,4.0,Yes
Property_6273,2 Bedroom,9500000.0,T G extension,1200.0,7916.666666666667,Plot  Area,1.0,Yes
Property_6274,3 BHK,6500000.0,Whitefield,1548.0,4198.966408268734,Super built-up  Area,3.0,Yes
Property_6275,7 Bedroom,97200000.0,2nd Block Koramangala,5400.0,18000.0,Plot  Area,5.0,No
Property_6276,4 BHK,15450000.0,Whitefield,2856.0,5409.663865546218,Super built-up  Area,5.0,No
Property_6277,3 BHK,10300000.0,Hosur Road,1689.0,6098.283007696862,Super built-up  Area,3.0,Yes
Property_6278,2 BHK,5300000.0,Electronic City Phase II,1031.0,5140.640155189137,Super built-up  Area,2.0,Yes
Property_6279,4 BHK,11100000.0,Bhoganhalli,2119.0,5238.319962246343,Super built-up  Area,4.0,Yes
Property_6280,2 Bedroom,4613000.0,Whitefield,1200.0,3844.1666666666665,Plot  Area,2.0,Yes
Property_6281,2 BHK,3700000.0,JCR Layout,1060.0,3490.566037735849,Super built-up  Area,2.0,Yes
Property_6282,2 BHK,6100000.0,Devi Nagar,1100.0,5545.454545454545,Super built-up  Area,2.0,Yes
Property_6283,4 Bedroom,22500000.0,GKW Layout,1350.0,16666.666666666668,Plot  Area,4.0,Yes
Property_6284,5 Bedroom,8000000.0,Gandhi Nagar,1050.0,7619.047619047619,Plot  Area,4.0,Yes
Property_6285,3 BHK,7788000.0,Hennur Road,1250.0,6230.4,Super built-up  Area,2.0,Yes
Property_6286,2 BHK,11000000.0,8th Block Jayanagar,1100.0,10000.0,Super built-up  Area,2.0,Yes
Property_6287,2 Bedroom,4613000.0,Whitefield,1200.0,3844.1666666666665,Plot  Area,2.0,Yes
Property_6288,3 BHK,4600000.0,Seegehalli,1420.0,3239.43661971831,Super built-up  Area,2.0,Yes
Property_6289,3 BHK,7800000.0,Electronic City,1500.0,5200.0,Super built-up  Area,2.0,Yes
Property_6290,3 BHK,15500000.0,OLd Gurappanapalya,1942.0,7981.462409886714,Built-up  Area,3.0,Yes
Property_6291,3 BHK,13000000.0,Haralur Road,1985.0,6549.11838790932,Super built-up  Area,3.0,Yes
Property_6292,1 BHK,3990000.0,Sarjapur  Road,950.0,4200.0,Super built-up  Area,1.0,No
Property_6293,3 Bedroom,8000000.0,AMS Layout,1200.0,6666.666666666667,Plot  Area,4.0,Yes
Property_6294,3 BHK,10500000.0,Green Glen Layout,1752.0,5993.1506849315065,Super built-up  Area,3.0,Yes
Property_6295,4 Bedroom,12000000.0,Abbigere,1200.0,10000.0,Plot  Area,3.0,Yes
Property_6296,5 Bedroom,20000000.0,Mahalakshmi Layout,1200.0,16666.666666666668,Plot  Area,5.0,Yes
Property_6297,3 BHK,8400000.0,Old Madras Road,1480.0,5675.675675675676,Super built-up  Area,2.0,Yes
Property_6298,3 Bedroom,8100000.0,Jnana Ganga Nagar,600.0,13500.0,Plot  Area,4.0,Yes
Property_6299,3 BHK,13000000.0,Sarjapur  Road,1826.0,7119.386637458927,Super built-up  Area,3.0,Yes
Property_6300,2 BHK,3933000.0,8th Phase JP Nagar,1035.0,3800.0,Super built-up  Area,2.0,Yes
Property_6301,4 Bedroom,9800000.0,Sarjapur  Road,2600.0,3769.230769230769,Built-up  Area,4.0,No
Property_6302,3 BHK,9200000.0,Kasavanhalli,1667.0,5518.896220755849,Built-up  Area,3.0,Yes
Property_6303,2 BHK,5500000.0,Thanisandra,934.0,5888.650963597431,Super built-up  Area,2.0,Yes
Property_6304,3 BHK,6934000.0,JP Nagar,909.872467,7620.848252351831,Built-up  Area,3.0,Yes
Property_6305,3 BHK,7600000.0,Mahadevpura,1620.0,4691.358024691358,Super built-up  Area,2.0,Yes
Property_6306,2 BHK,4700000.0,Electronic City,1070.0,4392.523364485981,Super built-up  Area,2.0,Yes
Property_6307,5 Bedroom,18000000.0,Hosur Road,3600.0,5000.0,Built-up  Area,5.0,Yes
Property_6308,3 BHK,6000000.0,Uttarahalli,1280.0,4687.5,Super built-up  Area,2.0,Yes
Property_6309,2 BHK,6000000.0,rr nagar,1400.0,4285.714285714285,Super built-up  Area,2.0,Yes
Property_6310,7 Bedroom,18000000.0,Vishveshwarya Layout,1200.0,15000.0,Plot  Area,8.0,No
Property_6311,2 BHK,6400000.0,"Varthur Road, ",1330.0,4812.0300751879695,Built-up  Area,2.0,Yes
Property_6312,2 BHK,5459000.0,Balagere,1012.0,5394.268774703557,Super built-up  Area,2.0,Yes
Property_6313,3 BHK,4833000.0,Electronic City Phase II,1611.0,3000.0,Super built-up  Area,2.0,Yes
Property_6314,3 BHK,5800000.0,Whitefield,1405.0,4128.113879003558,Super built-up  Area,3.0,Yes
Property_6315,3 BHK,9000000.0,VGP Layout,1515.0,5940.59405940594,Super built-up  Area,3.0,Yes
Property_6316,3 BHK,15000000.0,Thigalarapalya,1830.0,8196.72131147541,Super built-up  Area,4.0,Yes
Property_6317,3 BHK,6000000.0,Kaggadasapura,1710.0,3508.7719298245615,Built-up  Area,3.0,No
Property_6318,2 BHK,5150000.0,BTM Layout,935.0,5508.0213903743315,Built-up  Area,2.0,Yes
Property_6319,3 BHK,13600000.0,Jakkur,2197.0,6190.259444697314,Super built-up  Area,3.0,Yes
Property_6320,4 Bedroom,6500000.0,TC Palaya,600.0,10833.333333333334,Plot  Area,4.0,No
Property_6321,3 BHK,9213000.0,Yeshwanthpur,1678.0,5490.464839094159,Super built-up  Area,3.0,No
Property_6322,3 BHK,8000000.0,Brookefield,1410.0,5673.758865248227,Built-up  Area,2.0,No
Property_6323,2 BHK,6500000.0,Jakkur,1125.0,5777.777777777777,Super built-up  Area,2.0,Yes
Property_6324,3 BHK,5538000.0,Magadi Road,1191.0,4649.8740554156175,Super built-up  Area,2.0,Yes
Property_6325,2 BHK,7900000.0,Thubarahalli,1200.0,6583.333333333333,Super built-up  Area,2.0,Yes
Property_6326,3 BHK,6700000.0,CV Raman Nagar,1525.0,4393.44262295082,Super built-up  Area,2.0,Yes
Property_6327,3 BHK,5600000.0,KUDLU MAIN ROAD,1464.0,3825.136612021858,Super built-up  Area,3.0,Yes
Property_6328,2 BHK,2700000.0,Seegehalli,920.0,2934.782608695652,Super built-up  Area,2.0,Yes
Property_6329,1 BHK,1750000.0,Yelahanka,651.0,2688.1720430107525,Built-up  Area,1.0,Yes
Property_6330,2 BHK,2500000.0,Chikkabanavar,600.0,4166.666666666667,Super built-up  Area,1.0,Yes
Property_6331,1 BHK,1645000.0,Chandapura,645.0,2550.3875968992247,Super built-up  Area,1.0,Yes
Property_6332,2 BHK,4400000.0,Thanisandra,1185.0,3713.0801687763715,Super built-up  Area,2.0,Yes
Property_6333,2 BHK,6800000.0,Electronics City Phase 1,1190.0,5714.285714285715,Super built-up  Area,2.0,Yes
Property_6335,4 BHK,15850000.0,Whitefield,2856.0,5549.7198879551825,Super built-up  Area,5.0,No
Property_6336,2 BHK,7300000.0,Whitefield,1355.0,5387.453874538745,Super built-up  Area,2.0,Yes
Property_6337,2 Bedroom,6500000.0,KR Puram,1200.0,5416.666666666667,Plot  Area,1.0,No
Property_6338,4 Bedroom,55000000.0,Kundalahalli,7000.0,7857.142857142857,Plot  Area,4.0,Yes
Property_6339,6 Bedroom,11000000.0,Ramamurthy Nagar,1200.0,9166.666666666666,Plot  Area,4.0,Yes
Property_6340,1 BHK,2400000.0,Yelahanka New Town,500.0,4800.0,Super built-up  Area,2.0,Yes
Property_6341,3 BHK,5000000.0,Bommasandra Industrial Area,1250.0,4000.0,Super built-up  Area,3.0,Yes
Property_6342,3 BHK,5800000.0,Uttarahalli,1480.0,3918.9189189189187,Built-up  Area,2.0,Yes
Property_6343,4 BHK,32900000.0,Ambalipura,3300.0,9969.69696969697,Built-up  Area,4.0,Yes
Property_6345,2 BHK,5300000.0,Green Woods Layout,1206.0,4394.69320066335,Super built-up  Area,2.0,Yes
Property_6346,2 BHK,13000000.0,Rajaji Nagar,1357.0,9579.955784819454,Super built-up  Area,2.0,Yes
Property_6347,2 BHK,4650000.0,Hosakerehalli,925.0,5027.027027027027,Built-up  Area,2.0,Yes
Property_6348,2 BHK,4090000.0,8th Phase JP Nagar,909.0,4499.4499449945,Super built-up  Area,2.0,Yes
Property_6349,3 Bedroom,33500000.0,Seegehalli,3000.0,11166.666666666666,Plot  Area,5.0,Yes
Property_6350,2 BHK,5500000.0,Brookefield,1100.0,5000.0,Built-up  Area,2.0,Yes
Property_6351,4 Bedroom,81500000.0,Malleshwaram,3000.0,27166.666666666668,Plot  Area,5.0,Yes
Property_6352,2 BHK,5400000.0,Vidyaranyapura,1100.0,4909.090909090909,Super built-up  Area,2.0,Yes
Property_6353,2 BHK,6500000.0,Subramanyapura,975.0,6666.666666666667,Super built-up  Area,2.0,Yes
Property_6354,2 BHK,4417000.0,Raja Rajeshwari Nagar,1306.0,3382.08269525268,Super built-up  Area,2.0,Yes
Property_6355,4 Bedroom,9500000.0,Roopena Agrahara,1200.0,7916.666666666667,Plot  Area,4.0,Yes
Property_6356,1 BHK,3900000.0,Kalena Agrahara,610.0,6393.44262295082,Super built-up  Area,1.0,Yes
Property_6357,3 BHK,5640000.0,Yelahanka,1484.0,3800.5390835579515,Super built-up  Area,2.0,Yes
