SquareFeet,Bedrooms,LocationRating,Price_USD
1365.7,1,2,266543
1334.4,5,3,383091
2343.5,5,2,545523
1581.3,5,5,604767
1638.4,3,2,418366
1071.6,3,4,349723
1076.7,4,3,317107
983.0,3,1,233466
1445.3,2,2,344452
668.9,2,3,180728
1875.8,1,1,330448
1728.7,1,5,567808
890.5,1,1,167180
1381.1,1,5,399611
2078.2,1,4,569574
1480.4,5,2,396789
875.9,3,3,297013
2101.3,1,4,494084
2004.9,1,4,548126
2109.7,4,5,610442
1008.6,6,5,462415
3059.1,2,5,937186
1676.2,3,4,515771
1464.0,4,5,551804
1651.6,6,3,519783
1926.5,6,1,433540
2279.5,1,1,382871
1076.3,6,1,287096
1334.0,1,1,226885
1110.6,3,5,405955
677.3,3,3,190310
1627.2,1,1,329218
1970.8,5,1,381039
1105.7,1,1,212249
1170.7,5,4,396429
1172.9,4,2,304171
1993.3,2,3,461216
1237.6,5,2,381865
400.0,3,2,145147
1539.9,3,5,495173
1281.7,4,4,426903
966.4,3,3,281108
1505.7,2,4,417624
1589.7,1,5,475948
1346.4,1,2,281160
1413.6,4,2,359422
646.6,3,2,180687
1010.6,2,4,328364
1643.6,3,2,439143
1856.8,6,4,574298
1108.9,2,1,235976
2420.2,3,5,766161
1387.7,3,5,504808
1136.7,4,1,289602
1578.5,1,2,308243
1669.9,5,1,336541
1519.7,4,2,338517
1477.1,1,3,364007
1772.2,5,1,384636
2168.5,2,5,644040
1009.8,2,4,299960
1086.2,1,1,233286
1540.8,6,3,497066
1923.4,6,1,418178
578.8,1,1,110507
1568.3,5,1,370639
2327.3,6,2,564686
1625.2,6,1,374366
1783.0,6,2,476390
1551.9,4,4,485259
1644.4,4,1,333281
1842.9,1,3,411910
1104.4,5,3,377975
832.8,3,1,234432
1789.3,5,5,646014
1521.4,3,3,456881
2436.9,2,1,462816
797.9,3,2,235853
1961.1,2,1,369702
1008.9,1,2,225038
1604.2,2,2,367334
1830.9,5,4,546867
1499.4,2,3,387422
1550.5,4,4,494744
1433.7,2,1,256433
1519.8,2,1,268144
886.8,5,3,300417
1037.7,3,5,436931
1482.9,3,2,397330
1528.1,3,2,261737
1448.7,2,5,479921
960.8,5,5,425587
1986.0,5,1,406009
1653.9,1,1,307113
1636.1,5,5,584017
1516.8,5,3,426825
980.9,1,4,276330
678.9,1,2,142506
1530.9,3,1,317769
1171.4,6,2,342197
1207.0,2,3,328751
1841.4,3,3,461263
1406.0,4,5,534557
1824.9,2,2,406298
1171.6,3,2,329676
1332.7,2,2,298302
1431.4,4,3,418605
595.9,2,3,192464
1107.5,5,5,501224
2176.4,3,5,698985
1164.7,3,1,240357
1577.5,3,3,403242
1127.5,3,4,353746
1135.0,3,5,397518
1607.4,2,1,308113
903.6,3,5,305351
1891.9,1,1,334952
1859.0,5,3,517141
1793.3,2,4,499902
438.7,1,5,171254
1510.8,2,4,431574
2436.9,5,2,590344
566.3,3,5,251221
2300.3,4,2,479624
400.0,4,5,252807
1781.6,1,3,439009
673.3,3,1,216581
1592.1,1,3,363175
2056.3,3,2,472752
853.5,1,2,201131
2561.0,4,1,556251
934.2,4,3,310888
1673.9,2,3,365304
972.9,6,2,303389
2117.1,5,2,502971
2359.7,2,2,466482
1303.1,3,1,292777
2275.5,1,4,559310
1632.4,3,2,394254
1351.4,4,3,354467
953.3,4,4,335375
1114.6,1,5,390772
1954.6,3,2,438262
1112.9,2,1,245449
1838.2,1,2,355245
1336.5,5,3,388854
2286.3,3,1,432636
1164.3,2,2,272166
677.0,5,2,300495
863.3,4,3,300693
1737.5,6,3,503171
1473.5,6,4,493774
1507.4,5,3,417099
1833.5,4,3,478392
900.0,2,2,242609
1166.1,5,2,332707
1281.9,2,5,413743
1574.3,6,3,467261
1064.6,6,5,496219
1265.4,6,1,359989
1230.8,5,4,454512
719.1,1,2,167390
1240.2,5,1,242930
1703.5,2,4,435708
919.9,2,3,223896
764.4,1,3,208742
1319.0,2,1,247376
1148.1,4,5,429722
546.0,4,4,240980
533.3,3,3,276987
1969.8,2,1,417507
1106.6,4,2,291757
1922.4,3,1,433015
1796.0,1,4,467287
2316.3,6,1,481029
1621.0,2,3,404637
1171.7,3,3,300645
1816.9,2,5,520847
411.4,6,1,138895
1958.2,5,5,713101
2404.3,5,4,687143
898.5,4,3,262800
1368.3,4,1,322490
1543.7,2,1,272209
1305.1,6,2,345582
1435.5,5,5,559692
1092.9,3,5,454013
1182.1,2,3,273041
2952.7,3,2,587674
1557.3,1,5,471173
400.0,2,3,167570
1207.4,3,1,279024
1278.3,4,3,353640
2310.3,1,4,575853
2228.5,2,3,519229
1548.3,2,5,543290
924.2,3,2,272401
1608.2,1,3,350357
1053.1,6,1,256727
1646.9,4,1,374626
1989.1,5,5,661327
1200.0,6,5,523560
1593.0,1,5,503836
1874.6,2,4,530111
1749.3,5,5,603076
669.2,4,1,220374
1466.8,4,1,356685
400.0,6,2,203743
1651.9,5,2,394739
1920.6,1,3,432622
1716.9,1,4,448585
1660.7,1,2,370406
1646.9,4,1,360169
1788.7,3,3,454142
1049.3,1,5,360353
1175.7,1,5,372071
1560.2,5,5,583993
2123.5,1,4,515584
1762.1,1,1,328870
1856.0,2,1,354792
1348.3,1,4,360177
1549.0,6,2,389003
1460.9,1,2,310053
871.3,6,3,307152
1650.6,4,4,496387
1411.9,6,5,570726
1938.2,3,4,584704
744.5,3,3,225131
1259.0,4,2,309556
574.0,1,4,184270
1695.9,3,4,462832
1906.2,3,3,416639
1690.6,4,2,397977
2483.4,1,5,714725
1775.5,3,3,447440
1061.1,6,5,470496
2108.5,3,2,444603
2529.2,6,3,660323
1841.7,6,1,411079
1131.7,4,5,429344
1176.7,2,3,320542
1677.2,6,4,546648
1299.1,5,1,351201
2043.6,4,4,561046
1385.1,1,1,311576
1926.0,3,2,442521
1848.8,5,5,630107
806.9,3,3,246251
1457.5,1,5,435234
2020.2,1,2,425573
1429.3,5,3,400178
1671.6,3,1,324889
1584.9,1,3,378524
1082.7,1,2,237996
2363.9,2,3,485777
1124.1,5,5,495989
1036.0,5,5,440053
2026.8,2,2,426726
1227.3,1,3,320334
1537.5,4,1,354544
1712.5,6,3,546034
2009.7,4,4,563087
450.7,4,3,221193
1427.4,4,5,504117
1351.6,3,3,370032
1478.9,2,5,508779
1886.4,4,3,473263
2239.2,6,3,655911
1600.9,6,5,633155
1113.2,3,1,247543
1614.8,2,2,286467
1789.3,4,1,383460
1640.9,3,5,587676
2029.4,1,5,608669
1161.7,1,3,299818
1189.7,6,5,507161
1588.2,6,2,422088
2076.8,6,3,562170
2363.3,6,1,496886
1770.3,3,2,400963
1663.3,3,5,553712
1027.1,3,4,349446
1864.5,4,3,479171
936.2,1,5,339399
2040.1,5,4,662626
1586.5,5,5,578093
1571.8,3,4,501672
2153.4,2,4,583582
1571.8,6,1,365662
1320.8,6,2,411775
1641.5,3,1,357634
1077.5,2,1,252863
1624.6,6,4,480441
1421.4,1,5,457166
1165.1,4,3,341584
2699.9,6,3,696847
1408.8,5,2,389258
1209.4,1,1,249891
656.4,3,2,214310
1131.6,2,5,411107
1879.4,4,5,631957
732.1,6,4,381110
926.4,6,1,289975
1989.4,2,1,363363
1317.9,4,5,500772
1262.5,3,5,425483
1538.3,2,4,448778
2097.8,6,5,722309
1024.7,5,2,300445
2478.9,1,2,486887
1543.2,5,3,458269
1476.0,4,2,348540
1817.3,6,4,592231
416.9,6,2,179449
1642.3,4,2,424216
1593.9,2,1,316844
2410.9,2,4,615185
2647.9,3,3,622001
1589.1,4,3,434116
1558.4,5,2,388376
1412.9,3,2,378509
1480.7,1,5,482772
1304.6,3,5,421825
1999.6,3,4,557010
2190.5,2,1,408105
2113.1,4,2,414405
2151.6,3,4,593025
1748.1,6,3,478635
1886.9,5,3,502328
1858.4,6,1,434639
760.5,4,2,257442
1362.6,6,1,352956
1208.3,4,1,232134
1444.8,2,2,325823
1422.9,5,3,369640
1808.5,6,5,645570
1282.7,2,4,419015
400.0,2,1,127596
1660.6,2,5,485091
1368.7,6,4,476145
1734.6,1,5,576967
911.5,2,4,274414
1721.9,1,1,271966
1073.7,4,2,293197
662.5,2,4,286863
1327.8,2,3,324094
625.7,2,1,199758
1165.0,1,4,321580
1552.7,5,4,559965
813.5,3,4,283898
1650.3,2,4,448330
808.8,3,1,222081
1014.3,6,1,272729
961.4,1,2,211286
1799.9,3,1,363826
1592.3,5,2,449436
1251.6,4,5,427840
410.2,4,5,225336
1454.8,2,1,335143
889.6,2,4,284541
855.5,4,2,229013
1797.6,2,4,500134
1059.3,1,4,296203
1520.0,6,1,355673
1031.5,1,3,233507
1933.2,3,4,530582
1755.8,3,2,344293
1993.9,5,2,464848
2085.0,4,5,717584
747.1,5,1,245216
2481.5,6,4,719840
400.0,1,1,73458
1198.6,5,3,355575
1273.1,6,2,308351
620.1,5,5,345813
1237.7,6,3,409411
1966.5,4,5,679859
1556.1,1,5,500942
688.9,3,3,248277
1328.4,2,2,306249
1954.1,6,4,598941
1092.7,6,3,353624
1297.7,1,2,279020
1722.3,2,4,488049
1881.2,1,1,323262
1819.0,6,3,517539
1316.6,6,2,348804
663.1,1,2,178070
1627.2,6,5,606372
737.8,1,1,209298
1425.4,2,2,313747
1072.1,2,2,263573
1398.5,3,1,269467
2113.6,5,5,737721
1631.9,2,3,420715
2036.8,6,3,533320
1117.0,3,2,282092
1647.6,2,1,301810
952.6,4,3,295300
1379.1,1,1,288896
1746.0,5,5,679835
516.1,4,4,261861
1420.8,1,4,348316
1741.2,4,3,454189
1261.5,5,1,330800
1898.8,5,3,430803
1439.2,1,5,453014
783.2,1,1,174338
1645.2,6,1,443978
1524.0,3,3,394117
1410.6,3,2,374978
1466.0,1,2,305509
1859.4,4,3,497037
1484.3,4,2,377568
1792.7,4,4,573442
2231.0,6,4,709516
1855.5,6,5,673077
1495.4,6,4,470504
1468.9,1,3,365575
1349.9,3,5,517073
1522.7,3,3,355675
1553.1,3,1,371297
1148.6,3,4,342589
1243.4,4,5,506871
1052.2,6,1,293745
1863.0,1,4,511041
1608.3,3,4,477524
1481.4,5,1,375137
1163.5,4,2,303108
1795.1,3,1,332443
1171.0,4,2,340189
1145.0,4,2,336218
1859.4,2,2,391043
1294.2,3,5,470471
1629.3,6,1,374329
1230.2,3,2,270271
1375.5,3,2,340979
1474.2,5,2,401557
2014.0,3,4,548736
1683.4,3,2,419740
1740.6,6,5,634531
1739.6,4,2,445791
2005.9,2,2,399304
2311.0,1,4,591929
1767.7,3,3,445193
1041.8,4,2,314437
1643.0,2,3,408354
2154.8,6,3,589442
862.6,6,3,322198
2330.2,3,1,467233
1853.7,3,5,574584
1658.0,4,2,341633
1355.9,5,4,504849
1234.5,2,3,275393
2008.2,3,5,690977
850.6,2,5,299855
2600.5,6,4,795274
1958.0,6,5,746605
1769.6,4,1,375636
1692.4,3,3,424879
1158.2,1,1,213947
1604.4,2,5,515562
772.1,4,4,309738
971.9,4,4,399972
706.4,1,5,208860
1539.4,5,1,353904
1278.5,3,4,411494
1403.8,4,3,357801
1608.2,2,2,384880
2123.1,4,4,637362
743.2,6,3,320386
2212.1,4,4,615130
1554.0,6,2,439996
1266.7,5,1,309893
1629.0,2,2,349884
1701.7,4,1,387907
2082.2,5,5,705443
1410.4,2,1,311540
856.1,1,5,316319
814.2,5,3,321221
1856.1,4,2,417876
1754.6,4,1,391157
2403.9,3,1,458155
789.9,1,3,262609
1732.2,4,1,339929
1933.8,3,1,392906
1655.3,6,2,434251
1416.3,1,5,440450
1347.3,3,4,376510
1347.0,4,4,412075
1626.7,2,2,324465
2099.5,5,4,587073
873.5,4,5,367654
1313.7,2,2,361018
2253.7,4,1,479074
855.3,6,1,246800
1722.8,2,3,410249
400.0,4,5,223570
1260.3,1,4,277489
1043.6,4,1,262221
2063.3,5,2,486194
916.8,5,4,351952
944.9,2,4,284443
1058.4,6,2,316449
1234.7,4,3,369420
1283.0,6,3,378444
1203.6,2,4,355687
1641.1,4,3,394020
950.8,2,2,285068
1720.7,5,4,556349
1117.8,1,5,345180
447.5,4,1,155730
1417.8,6,1,373846
1725.0,2,4,494046
1019.9,5,2,290049
1541.0,1,4,393046
1256.1,1,2,259162
1206.5,3,5,455037
1798.2,1,1,327721
1819.2,1,5,557941
921.1,1,2,223687
1005.2,2,1,211948
1852.4,3,5,572421
963.0,1,4,303096
1041.8,3,4,342981
1349.9,4,1,315431
1196.2,5,5,485852
1235.5,4,5,439427
1360.7,4,3,371612
1376.6,2,4,398998
1601.5,5,3,435989
1540.6,2,2,352663
2360.9,2,1,438727
1808.1,2,5,533227
1460.2,6,2,354815
2319.3,4,1,477636
1053.6,4,5,402992
2460.3,2,5,730532
2776.9,2,5,799574
1931.4,2,1,398195
1422.5,6,4,458700
1983.9,4,5,688590
2110.6,5,2,464735
1028.0,5,3,349797
1898.4,1,5,561127
1385.2,5,4,463896
1090.8,4,4,380066
1662.0,2,4,452061
1544.5,4,2,397085
828.3,3,3,245719
2201.8,6,3,557557
1595.8,6,5,604753
1917.3,3,3,461293
1965.3,1,3,447684
1154.9,2,5,368596
2593.4,5,5,874008
2553.3,1,1,489913
1022.8,2,1,217751
1526.4,2,1,320776
1607.7,4,3,482918
1189.6,5,1,304789
1320.6,1,4,325659
2708.9,3,5,820595
1267.9,4,4,396537
2480.4,6,1,531664
2121.8,5,5,757708
1741.0,6,2,406943
2179.4,6,3,616835
1973.9,5,2,481605
1816.1,1,4,486223
2032.4,4,2,478640
1269.4,6,4,442327
1423.4,3,5,505360
823.3,4,2,275812
1890.3,3,5,645873
1205.9,1,3,319469
780.5,5,2,248172
1822.5,6,2,499219
1389.0,3,3,393892
2346.6,6,4,723638
1962.5,6,2,461751
2218.5,3,3,518455
1483.1,4,5,538641
1678.3,6,4,571618
2002.8,5,2,444413
400.0,2,1,95851
733.6,6,5,394311
1489.1,3,1,290227
677.4,6,1,224547
1119.2,5,3,350846
1817.7,4,2,378763
1700.7,4,1,373040
1864.7,2,1,356987
971.8,5,1,226641
1972.5,5,3,507490
1116.0,2,3,312517
1807.6,3,1,359197
1877.6,6,5,689760
2584.9,1,1,468133
2391.8,4,2,484740
1880.9,4,2,475434
1362.7,4,2,358050
1594.8,2,5,521688
1711.7,1,2,371577
1219.3,1,2,264792
1858.2,4,3,479101
1908.7,5,1,473626
1908.0,4,4,520314
969.5,1,4,293016
1503.5,2,1,276501
2000.7,3,4,589661
1901.6,5,4,579649
1439.1,1,5,409800
1493.4,5,2,401740
1313.0,2,5,464701
1813.7,1,1,345294
696.7,1,5,273301
1035.1,5,3,372413
1227.1,4,4,423131
1790.8,4,5,604408
2239.5,5,5,792309
1697.9,2,5,550403
919.4,2,4,277010
1402.5,4,4,453996
1041.4,4,3,328453
1379.6,4,4,441258
1044.3,2,1,195127
1322.0,2,4,409760
1090.0,5,3,366640
2528.8,5,3,617896
1707.9,4,4,524455
1069.4,3,5,409395
1483.8,4,3,367092
2384.6,2,2,493252
1937.3,1,5,583283
1423.3,4,1,363738
1224.4,1,5,391565
1669.0,6,3,524818
1243.7,3,2,301249
2084.1,3,4,568743
2778.3,5,3,641259
1600.4,2,3,388298
1558.7,2,2,337046
916.5,2,1,194272
2285.5,4,3,552024
1784.1,3,1,341061
646.7,6,1,206621
1688.7,4,4,508027
1503.7,6,4,526655
1583.1,2,3,420657
1308.7,2,5,446971
1566.6,3,2,326713
975.4,3,2,267492
1562.2,2,1,345839
1919.4,6,1,442397
1418.8,4,2,388101
1158.4,4,1,271421
2227.6,5,5,741190
2083.7,4,3,511641
995.3,4,4,364575
1308.2,3,4,376794
1531.7,1,5,462055
1660.7,1,1,322174
1829.7,1,3,448766
1366.0,1,3,302444
1042.5,6,2,361368
1651.0,4,4,536353
1148.0,5,3,332831
1808.0,3,4,500093
1789.5,5,2,428096
2409.7,4,4,644988
2183.1,2,2,465451
1859.8,6,5,707234
1335.8,4,1,310066
1101.6,6,5,486378
2055.4,3,4,607708
1723.1,2,2,363433
1122.9,6,4,428648
1594.5,6,2,422636
1436.4,6,2,378975
1363.7,1,1,244539
1586.7,2,1,324487
1202.0,5,5,528049
918.2,3,5,372748
2449.3,2,4,608351
1414.0,2,1,271220
1816.8,2,5,574918
737.8,4,4,277246
842.0,3,1,220457
1054.3,3,1,260225
1042.5,2,3,270237
1008.2,6,3,296337
1041.4,5,5,444922
1903.8,1,4,513333
1138.0,2,3,308265
423.0,6,1,231873
1566.8,6,4,544451
1263.4,4,3,350133
2265.4,5,5,751498
1468.2,2,5,472266
2133.9,4,2,476379
1377.2,6,4,487423
1200.9,2,2,253501
1798.3,2,2,371489
880.4,5,5,396077
2063.4,3,4,569783
1308.2,4,4,441712
722.8,6,4,323849
1759.3,2,2,329430
1393.9,6,4,511010
897.3,1,1,182044
1703.3,6,4,550205
1250.0,6,4,473052
1855.2,4,3,507043
1431.6,4,4,460085
1726.5,1,3,395261
1354.8,4,1,305103
741.2,2,3,193687
1931.1,2,3,461438
1126.8,3,3,286156
495.2,2,2,154189
1297.7,2,1,317164
1156.6,3,4,329916
1949.9,1,2,409512
1169.1,1,5,364894
1441.1,1,1,257632
1771.6,5,2,426837
1525.9,6,5,601118
2006.4,5,1,490906
2026.6,2,2,451367
1032.3,4,1,274638
1681.3,3,4,470241
2312.2,6,5,777134
1072.5,5,2,294578
924.9,4,4,366757
1842.9,2,3,424744
1122.4,2,3,301034
2493.6,6,2,588036
1327.2,3,3,358951
1042.0,4,4,359379
1234.6,4,3,369417
2215.8,3,3,512828
860.9,5,5,414682
1326.2,6,3,465086
1371.5,6,4,482144
400.0,2,5,192099
1258.9,1,4,339622
1404.7,4,4,462741
1066.0,3,1,218564
1861.8,3,3,491888
1896.8,1,5,567719
1570.1,1,1,306982
919.7,2,3,252543
1048.0,3,1,245679
2037.7,4,1,399572
2660.2,3,4,681140
1963.6,1,4,470864
1732.9,5,4,504680
1011.2,4,4,385998
1548.0,6,1,371331
846.0,5,4,350019
1780.5,2,2,396735
1312.1,1,2,287669
907.2,2,3,270525
1272.6,2,3,358297
1695.8,4,1,369890
1598.2,3,4,447844
1524.4,2,4,455619
1664.7,2,1,293146
952.6,3,4,335857
989.4,5,2,301882
1053.2,4,3,336907
829.1,4,5,337415
1493.2,3,5,528767
753.2,3,1,190166
1610.2,1,2,324281
707.3,2,2,232096
1861.2,5,2,480691
1624.7,3,1,350501
738.2,3,3,245819
1727.7,5,2,410653
1439.8,1,3,319133
2063.8,6,3,573971
1431.9,1,2,276840
660.4,2,5,295813
1275.4,5,1,345861
1400.0,6,4,514086
1231.4,5,2,357176
1759.5,1,3,379349
2008.8,2,3,447438
1736.4,1,4,483577
986.3,3,5,388977
1674.0,5,3,482089
1459.2,6,1,392386
1104.6,3,1,305954
2217.8,6,3,570917
1539.8,2,3,409457
1097.0,5,4,355999
1434.2,3,4,420066
1607.7,4,4,459713
2334.6,6,4,710940
1758.3,6,4,612859
1173.9,5,1,280489
1830.7,3,2,370957
1572.7,5,4,479505
720.3,1,1,129837
828.3,4,1,163393
1103.0,6,1,315884
1003.1,3,1,246898
953.5,4,1,231538
1725.5,2,1,350792
1971.5,2,3,479439
851.9,4,3,320276
1427.3,2,4,411293
2099.4,5,1,422231
1938.9,1,5,594271
1340.5,4,1,283831
1258.3,3,1,288141
2258.4,1,3,541328
2186.9,2,3,511710
2250.8,5,5,779620
1392.3,2,5,421641
1389.3,3,5,518200
946.3,3,4,250893
1629.5,4,3,478427
1285.8,4,1,352334
1501.5,6,1,360341
400.0,6,4,251192
1293.9,5,3,384865
2160.4,3,5,715062
1577.9,2,1,275843
400.0,1,4,144853
1840.9,3,1,382499
2127.2,3,1,460263
738.1,6,1,219218
1615.2,5,2,425676
1349.4,1,3,326830
1742.6,6,4,590031
1849.4,1,2,404608
1416.0,1,5,423409
1534.7,1,3,433587
2401.0,2,5,760387
3522.5,5,3,802240
1901.4,3,4,515146
1651.3,4,5,597744
1225.9,3,3,323213
1477.1,2,1,295360
1548.3,1,1,337227
1589.9,5,2,434936
428.3,4,2,170620
1216.3,5,5,485934
1394.4,1,4,322630
1340.2,5,2,372721
1701.6,5,3,415586
2413.9,2,3,524742
1812.1,3,1,339053
1752.1,2,5,578897
1902.2,3,3,477549
2222.9,2,4,597857
2959.0,1,4,691002
1668.7,3,4,512950
1655.7,6,5,633239
1703.0,1,2,323004
1716.9,4,2,400715
1172.1,4,4,435344
1574.2,2,2,331071
1166.8,2,4,353808
2030.1,4,5,679446
3114.0,4,3,711844
1690.3,4,3,461163
1962.2,1,5,593824
2147.4,4,5,705282
1008.2,2,3,268097
1924.8,4,4,536251
1742.9,1,4,412182
778.4,1,4,256527
1440.7,2,1,276082
400.0,5,4,251787
655.1,3,1,190036
876.9,6,5,431761
784.6,3,5,376811
2218.7,5,3,538229
909.7,2,1,200385
1646.0,4,1,357585
1447.6,6,1,372253
1436.1,2,1,289104
1269.4,5,5,486310
1144.9,1,1,193205
1877.3,5,1,404164
400.0,1,3,101699
2014.6,4,3,530611
1282.8,2,5,395702
1608.5,4,3,436090
1836.6,4,2,471036
2153.2,2,3,529404
1128.7,3,3,322929
1285.3,3,4,390314
713.0,1,2,197713
1691.7,5,1,424570
2518.4,2,1,443011
1233.6,4,5,434854
1379.3,1,5,403339
1738.7,5,4,528643
1456.1,3,1,305433
1902.7,3,4,576836
1477.1,3,4,442126
1990.6,6,4,609144
1268.2,4,3,405245
1548.3,3,3,395335
1022.3,3,1,263539
1177.1,5,1,275561
1557.1,5,5,611747
1501.4,2,3,364650
1991.0,2,1,374794
1667.6,1,4,389553
1440.8,1,2,292570
1264.4,5,3,348993
1576.3,6,2,426354
1968.2,3,1,369519
1161.6,4,1,237947
2884.8,1,5,837195
820.9,2,2,194981
1095.7,1,1,200701
1269.2,6,3,466764
1968.4,3,2,422100
2230.0,1,3,519068
1333.3,5,5,491828
1065.5,5,1,287902
1046.5,1,1,227620
1978.0,1,3,399152
887.2,3,4,271242
1649.3,6,4,573316
1694.5,2,3,397450
1674.1,1,1,316155
1106.6,3,1,281605
873.4,1,3,258199
1501.2,6,3,433258
1810.3,2,2,391175
1313.9,3,3,339321
1818.4,3,3,447303
1426.8,4,5,504358
1800.8,3,2,397350
976.9,6,1,331893
1388.7,6,5,549271
2352.5,5,2,475788
1206.3,4,2,312446
1679.7,5,4,483280
1486.9,2,2,341772
1246.1,2,4,357978
1915.5,4,1,454770
1161.9,4,3,367114
2044.2,2,3,423406
1857.0,6,5,651708
811.1,1,4,234401
1901.5,2,5,597965
1553.5,5,3,462477
962.5,2,2,253291
1232.2,4,2,336588
1090.6,1,2,231365
1674.1,3,4,472469
2463.6,4,2,553423
1490.3,5,2,396121
1228.6,4,5,479834
1489.8,3,1,294625
1441.3,6,1,355966
1773.9,6,5,687130
1281.3,3,3,330841
400.0,4,5,264593
1546.6,4,1,319848
1347.7,6,2,378815
949.8,5,1,277216
1367.2,6,4,500357
2114.5,5,3,528656
1065.1,1,1,137595
1437.3,6,4,529786
1281.1,1,1,282437
808.2,2,5,257647
1627.9,6,3,486331
1468.1,2,3,365651
2630.8,3,3,647571
1853.2,5,4,598843
1908.7,5,5,695465
1082.2,4,5,422280
1871.3,4,4,488415
1776.8,3,1,374367
400.0,4,5,223948
2065.1,2,4,501971
1444.3,1,4,457297
1049.5,2,1,211486
1447.9,6,5,591231
1189.6,6,1,338704
1669.2,1,5,516259
1301.3,4,1,231298
2358.1,6,1,543585
2360.5,5,3,598251
1627.2,1,4,437326
1785.8,2,5,543513
2345.8,5,1,465341
1336.5,4,1,286993
1412.5,5,3,391657
1803.2,2,4,472882
1473.7,5,3,454282
1633.8,4,5,563481
1333.9,6,5,561663
1007.7,1,2,214662
994.2,4,1,262905
2095.0,6,1,462567
1696.8,5,3,452493
1955.5,1,3,404849
1050.7,4,4,373475
1734.1,5,1,364217
1805.9,6,5,683802
1178.8,1,3,246751
1260.1,5,2,328858
2233.6,6,5,728304
1399.3,4,5,487442
1859.9,6,5,673642
1087.0,4,5,464510
2223.5,5,4,685959
1314.3,4,2,363703
1425.6,5,2,390736
1741.7,6,3,500919
2904.9,3,3,651799
1261.1,4,3,355687
1529.7,6,2,395842
2139.6,6,2,549515
1576.0,1,1,287688
1556.9,2,5,529648
2581.2,1,4,605575
2170.8,5,4,676346
2624.4,5,2,573597
1230.3,4,1,279894
1971.9,4,2,463253
1566.4,1,5,443412
1483.1,2,4,415498
1534.0,2,4,415904
1899.7,3,4,561928
1560.7,4,5,538858
1118.6,4,2,338237
1125.7,4,4,383616
961.8,3,1,211228
1540.5,1,3,364476
1854.6,1,1,347219
2093.5,1,4,504299
1780.5,1,5,522680
1656.9,2,1,329657
2114.4,3,1,448818
837.0,2,3,271816
1799.0,3,5,583029
1754.2,6,4,589110
947.2,5,2,332494
597.5,4,2,198094
1500.7,6,2,393216
1865.6,4,1,389778
853.3,1,3,245105
1201.7,5,5,503865
1496.0,2,4,416190
2039.9,5,5,720544
1738.3,4,1,337251
1728.9,5,5,596639
1383.0,3,5,500864
2272.1,1,4,521279
1719.9,2,4,451033
1242.3,5,1,338688
1300.4,2,3,337557
1445.4,1,2,330471
1371.5,2,3,342070
660.3,5,2,301199
1242.6,4,1,338444
1743.5,6,1,392806
1117.2,4,3,270220
1566.1,3,4,444367
952.7,5,2,359240
439.8,1,5,185773
1355.7,1,2,257922
1606.8,5,5,600709
1243.8,2,5,410219
1005.4,3,3,264208
1822.1,6,5,630505
1485.9,6,2,391169
1823.5,2,3,429850
2451.0,3,3,603452
1733.8,4,2,413400
1738.2,5,3,480382
1143.0,1,2,224514
1489.1,2,5,471939
882.9,5,4,349825
1005.0,1,4,280496
1646.3,1,5,507881
1349.8,6,3,398611
1206.8,3,1,288843
1562.7,6,4,558964
1223.8,2,5,367811
1372.5,3,4,409399
1645.3,3,3,462740
1265.7,3,2,266519
1028.1,6,1,270620
2124.9,2,5,676851
2469.6,2,1,464040
1499.9,3,5,512191
1416.4,2,4,367301
1517.8,4,1,350489
1153.0,1,3,310818
2080.2,1,3,473580
1972.9,2,2,406745
1266.9,2,5,421994
1335.2,5,4,427798
1691.3,2,3,397933
2089.0,2,4,513316
1719.6,4,4,502367
1784.5,6,5,684948
1712.1,2,1,337668
1604.7,2,2,350172
1693.2,4,1,343918
1899.9,2,4,512949
1666.5,3,2,392026
1400.9,5,3,390191
2684.3,2,3,590755
712.8,4,4,249108
1947.7,3,4,563283
1263.3,3,5,493009
682.0,6,4,312787
484.7,2,1,153412
1409.7,3,4,447282
2527.3,5,3,629800
2420.8,3,5,765576
1225.4,4,2,301956
1205.1,3,2,321155
1308.4,6,4,451758
1609.7,2,4,451625
2472.0,6,4,743041
1983.0,4,1,419138
1833.3,4,5,647430
1635.4,2,3,365833
550.6,2,4,219587
541.9,5,1,191217
1120.4,6,4,424603
897.5,4,1,234930
674.6,2,2,182818
1986.8,5,3,560908
1388.4,4,4,455172
1078.0,6,2,267789
860.4,2,2,239574
1870.9,1,3,436392
1473.1,3,3,365939
761.9,3,5,329327
1275.9,1,5,402003
2440.7,4,4,681816
2016.2,6,3,531440
1530.0,5,2,359940
1689.0,2,4,495427
1278.4,4,2,319951
1365.7,4,5,487685
932.9,5,5,430034
1158.7,2,2,263280
1745.5,4,1,380648
2214.8,6,2,517308
1675.3,2,1,342871
1987.6,6,4,644245
472.6,1,4,171156
1740.9,6,3,470605
1669.0,3,5,567282
1112.9,4,4,359428
1468.0,3,4,440844
2166.9,3,5,639300
1712.8,4,1,392571
1336.3,4,5,503605
2418.3,1,4,609134
1512.4,1,2,345352
2258.4,2,3,477558
1306.4,1,3,291196
1519.1,6,2,401857
2242.0,3,3,479460
1011.0,2,1,229383
2684.6,3,5,795681
1125.7,6,2,371550
1836.2,6,2,446501
1769.0,3,1,389985
