StudyHours,AttendancePct,PastGrades,FinalExamScore
10.5,71.7,53.8,73.2
3.4,84.8,68.5,61.9
4.2,94.2,45.9,65.5
11.6,72.4,73.0,82.0
7.7,84.7,64.0,79.7
20.8,84.2,67.4,92.8
6.2,78.4,39.7,60.2
9.2,88.9,57.7,70.5
14.5,89.4,50.9,79.3
5.1,75.9,47.4,47.4
5.1,85.4,43.9,59.8
21.6,91.9,62.7,89.1
7.2,97.9,66.6,82.3
12.7,65.3,76.5,98.0
4.2,94.9,55.0,79.9
6.4,96.8,81.0,86.5
9.3,82.5,63.2,72.5
5.1,89.6,87.2,79.1
6.5,77.5,61.1,68.2
6.0,87.4,59.2,64.7
9.5,94.3,85.0,92.8
12.5,100.0,46.4,80.2
14.2,97.6,72.1,75.2
8.0,86.2,68.6,79.3
2.9,92.2,66.0,67.4
14.9,67.7,53.6,60.1
20.0,85.9,55.9,100.0
4.5,94.1,62.8,65.0
7.3,87.4,75.6,89.9
5.4,79.6,70.8,63.0
6.3,73.9,23.9,48.7
17.1,82.4,73.7,84.4
17.6,72.3,66.9,82.9
21.9,100.0,84.9,100.0
3.3,64.0,53.7,58.6
15.0,77.9,62.8,72.1
2.2,90.8,53.7,54.3
9.4,73.3,80.9,80.7
14.9,100.0,72.2,86.3
4.9,84.2,50.7,55.6
7.0,92.9,88.9,81.7
3.3,73.4,49.7,53.7
2.8,93.4,62.0,55.6
17.4,92.3,93.7,97.7
3.8,92.7,61.5,78.4
15.7,87.9,60.3,71.6
5.7,85.5,62.8,69.7
8.5,82.4,52.4,65.8
11.6,79.7,74.5,87.1
10.4,95.7,56.1,90.0
9.0,89.8,52.7,83.2
4.5,70.4,70.7,52.5
13.8,75.7,58.8,71.4
2.7,97.8,55.9,64.3
20.2,93.2,52.5,100.0
10.2,93.7,69.6,62.4
7.2,76.8,68.5,72.2
8.9,100.0,43.3,80.3
8.4,84.0,44.0,59.1
8.2,87.4,69.5,90.7
7.5,85.7,63.2,68.4
4.3,75.2,52.3,64.5
7.1,89.3,89.3,96.1
10.0,79.3,57.8,76.6
13.9,75.5,99.8,88.2
13.5,100.0,67.7,99.6
2.5,71.5,76.6,77.9
8.4,70.8,74.3,75.2
7.5,70.6,77.2,77.1
4.0,99.5,53.5,62.6
9.0,76.0,70.1,82.8
4.7,95.6,89.1,67.3
7.1,87.7,61.5,70.1
13.7,91.1,75.6,96.0
4.6,86.6,74.8,72.8
7.2,71.7,84.8,79.2
9.7,84.8,48.8,62.6
13.4,86.0,55.8,82.8
7.4,95.4,63.0,78.8
5.1,77.1,58.6,60.1
11.3,94.8,70.8,92.2
7.8,90.2,42.9,75.6
5.3,92.9,79.6,73.9
11.2,79.9,61.7,81.9
11.1,76.9,74.3,72.0
7.7,90.7,65.5,74.0
8.6,100.0,65.9,74.8
1.8,93.8,67.3,56.7
4.8,84.5,65.0,67.1
8.6,100.0,53.6,58.1
4.8,92.4,69.8,67.7
9.1,77.1,36.6,64.9
8.7,66.9,72.5,78.0
12.6,79.0,64.9,81.6
5.6,85.4,62.8,62.7
0.4,84.1,49.9,59.3
6.9,84.7,46.4,62.7
3.7,84.7,89.7,78.8
9.4,87.8,36.8,56.5
6.4,79.6,31.0,57.4
13.3,77.8,72.6,80.7
8.9,81.9,56.7,66.0
15.9,81.1,54.5,79.7
7.6,92.4,28.2,72.3
19.1,87.8,82.3,100.0
2.0,83.3,82.3,61.4
4.9,78.4,57.2,75.1
6.1,79.6,42.7,72.3
4.9,98.4,76.3,77.6
2.0,75.4,59.5,68.3
12.5,92.8,90.5,82.7
11.0,79.3,73.4,78.8
7.0,78.3,75.2,69.4
9.2,93.8,59.8,78.8
4.3,75.7,63.5,65.2
9.9,100.0,51.1,65.0
14.2,95.6,59.5,100.0
1.9,100.0,53.6,73.4
8.6,73.8,71.2,82.9
8.1,85.8,67.3,82.0
16.9,78.8,48.8,81.8
22.1,87.2,57.6,89.5
4.8,67.0,51.3,67.3
7.0,91.1,59.8,73.6
13.8,92.6,56.0,86.4
3.9,93.8,46.6,52.8
9.1,81.1,77.7,75.6
23.3,90.4,39.0,92.7
9.0,65.4,73.1,71.6
8.3,65.8,83.5,61.7
9.9,94.3,73.8,81.5
8.7,89.7,81.0,63.6
2.8,97.4,55.3,80.9
6.6,82.2,38.4,63.7
3.2,85.3,89.0,76.0
4.0,77.7,62.1,64.2
8.8,97.5,56.5,63.9
16.6,82.9,65.1,100.0
4.6,83.5,54.6,61.3
6.4,87.5,64.3,71.4
3.3,95.2,70.4,69.9
7.6,85.2,56.8,76.7
6.0,86.9,77.9,79.7
6.9,100.0,44.0,69.4
10.4,69.6,83.0,83.0
2.0,82.7,41.5,52.2
10.7,90.2,47.9,83.3
15.9,95.4,65.8,100.0
16.4,70.5,45.7,76.2
12.4,100.0,67.2,67.0
20.3,78.0,23.9,88.2
12.9,77.8,70.1,82.6
8.6,94.2,55.9,86.5
7.4,96.5,69.7,81.4
13.1,85.0,100.0,96.7
10.3,94.8,61.5,76.6
1.9,89.2,70.4,62.4
6.6,76.5,92.2,80.9
1.6,86.0,55.3,70.1
1.9,72.7,76.7,62.0
14.2,97.2,79.4,92.7
9.9,88.4,71.9,97.0
13.2,99.8,41.8,71.0
15.2,94.7,84.3,94.9
9.1,100.0,72.1,69.5
8.1,93.5,62.0,83.6
3.4,85.1,66.1,72.2
4.3,68.3,67.7,57.0
9.6,86.2,36.4,58.3
3.8,100.0,67.6,80.6
14.0,78.0,77.1,90.7
7.9,87.2,62.5,73.5
2.6,73.4,52.7,65.5
9.8,88.7,44.6,76.8
3.0,84.6,82.2,71.9
12.2,83.7,73.7,91.4
5.0,85.2,77.5,83.3
5.6,100.0,52.6,70.3
12.4,78.2,69.2,76.8
7.7,79.2,67.6,80.3
9.9,86.5,60.9,76.6
4.9,93.2,81.0,72.9
14.3,98.7,72.9,78.3
10.8,87.3,39.7,55.7
13.8,70.3,52.0,76.8
10.0,85.7,53.8,77.1
12.2,80.8,56.2,65.9
2.8,84.1,76.3,70.1
4.9,84.5,81.2,69.3
10.9,81.7,69.9,69.1
8.0,88.3,81.7,87.1
16.4,81.4,43.6,74.0
10.2,76.3,57.2,65.9
5.2,79.4,37.5,71.8
5.2,78.1,75.1,70.1
9.1,89.8,64.8,61.0
11.4,95.5,65.3,86.7
8.7,86.6,57.7,78.5
5.1,78.8,68.4,77.0
7.8,68.9,69.3,63.0
1.8,79.8,68.3,66.5
8.1,99.7,68.0,78.6
11.6,87.1,90.2,91.9
7.2,94.6,80.4,77.0
5.9,75.3,68.5,61.3
7.9,85.9,74.0,81.3
15.7,80.8,71.3,87.4
7.9,89.3,79.8,79.4
9.2,100.0,74.4,86.9
7.0,92.0,65.8,70.4
4.5,96.5,64.1,78.1
10.5,78.8,67.1,79.5
4.7,81.6,50.1,66.3
5.1,75.2,66.0,68.1
13.2,82.9,46.9,70.5
16.9,94.6,48.0,85.4
15.2,68.5,65.3,81.8
3.3,100.0,50.1,64.1
9.4,83.5,95.4,85.0
6.7,70.7,71.2,73.1
3.8,87.7,88.4,80.8
4.1,84.2,84.1,89.0
10.7,97.7,17.9,56.1
8.2,73.5,64.7,81.7
6.1,65.6,87.3,91.8
5.0,71.3,68.4,77.3
7.4,79.9,55.7,85.8
7.6,84.0,44.0,54.7
7.4,83.4,53.8,70.7
4.1,77.8,48.0,60.2
3.2,77.1,24.7,47.2
18.4,93.8,60.0,87.3
7.7,97.4,67.6,77.5
6.4,86.1,76.3,74.4
4.9,99.3,71.4,75.5
19.3,82.3,74.6,83.5
8.3,69.8,42.5,59.0
3.8,76.0,55.7,69.1
7.5,76.8,40.3,68.7
9.0,90.0,91.4,93.6
6.8,82.8,68.4,68.3
20.6,74.1,68.1,79.8
3.4,79.7,79.2,60.4
19.3,82.2,64.3,75.2
7.8,89.9,85.5,69.2
8.1,90.6,58.7,75.2
5.6,95.9,61.7,81.0
7.2,83.8,71.8,65.6
3.6,100.0,68.5,60.1
15.1,100.0,66.8,82.1
10.6,87.6,52.8,61.1
10.9,83.9,58.2,72.8
6.1,99.5,79.3,80.9
7.4,82.4,57.9,63.6
1.8,88.9,75.0,80.2
7.4,73.9,51.8,63.5
30.1,79.8,72.5,90.0
2.9,92.2,76.1,84.0
7.1,85.2,72.8,81.2
17.0,89.1,63.4,100.0
12.2,83.3,61.8,75.4
10.6,75.8,94.6,93.0
8.7,83.2,82.1,71.8
32.3,97.6,65.8,100.0
9.4,86.0,50.7,73.8
6.4,82.0,80.9,76.6
9.8,72.6,53.6,70.5
15.7,91.6,62.4,83.7
6.1,89.0,51.5,75.9
11.1,76.4,52.4,65.7
2.6,83.5,63.7,63.2
16.7,91.4,75.3,85.7
7.5,75.0,64.4,37.0
10.3,70.6,98.4,84.9
3.7,83.1,61.8,70.0
7.2,81.6,75.5,68.8
15.3,82.1,40.6,70.2
5.1,77.2,58.8,79.8
21.3,85.7,46.8,78.6
4.8,81.4,71.2,79.4
8.6,91.4,70.0,95.6
15.3,74.8,82.5,100.0
1.7,84.9,82.6,74.2
6.9,76.3,75.2,83.9
8.8,84.6,61.3,71.6
23.0,85.8,78.5,98.6
2.6,88.1,70.6,65.1
8.5,79.0,42.4,64.8
16.6,86.6,73.4,93.2
4.9,95.7,69.6,85.0
10.8,86.5,65.5,73.4
6.6,84.2,75.8,78.2
13.0,80.5,50.2,62.5
17.8,86.7,69.8,99.3
11.4,64.8,70.9,81.3
7.8,83.9,90.4,87.9
13.8,88.7,55.8,82.5
2.4,83.2,31.2,39.5
7.8,72.8,63.3,66.4
15.5,99.9,36.6,81.3
10.9,69.5,41.8,82.1
6.2,92.6,65.8,75.7
5.7,92.9,76.0,70.0
11.6,92.2,85.7,88.0
29.5,91.6,75.5,100.0
3.3,90.4,49.8,62.2
2.4,97.6,65.4,56.3
14.6,86.7,49.6,74.5
8.5,79.0,60.7,73.3
6.9,100.0,60.3,71.9
7.4,76.5,73.4,67.3
10.3,72.5,54.9,74.5
5.6,78.5,86.2,79.4
10.7,87.9,66.3,80.7
13.7,86.8,55.9,78.2
12.5,78.8,54.6,73.4
4.5,94.4,46.2,68.9
27.6,83.8,56.9,100.0
9.2,83.3,88.7,78.3
3.8,85.2,61.4,70.0
8.5,99.3,58.6,82.4
8.7,92.9,87.1,90.9
9.3,84.9,44.5,63.5
2.5,89.5,83.5,57.4
9.2,82.6,71.9,67.8
2.2,78.8,64.9,54.7
2.0,77.4,93.7,85.5
12.3,88.1,77.1,88.5
18.1,95.1,64.1,93.3
3.0,70.9,51.3,48.2
9.3,87.1,54.1,70.1
12.1,69.1,73.5,81.4
21.3,87.2,57.7,90.0
18.6,92.0,56.3,91.7
5.4,75.9,49.3,63.7
1.8,86.9,76.0,62.0
9.1,94.1,76.1,76.9
17.1,70.4,65.2,90.1
6.7,98.9,57.3,73.8
7.2,77.9,65.9,64.2
10.6,89.9,62.4,86.5
25.2,80.8,58.3,100.0
4.2,86.3,50.0,51.0
12.0,81.6,61.0,78.8
11.9,81.0,70.7,81.7
6.2,90.0,24.6,60.6
8.4,79.9,98.6,100.0
5.9,87.3,73.3,68.3
15.6,71.1,57.2,68.4
15.7,88.2,33.4,81.3
7.6,81.6,48.2,70.8
7.5,94.1,51.2,53.0
9.6,69.9,75.6,81.5
5.1,78.0,58.6,49.1
10.1,87.2,74.4,84.9
4.4,78.9,56.9,79.6
9.6,73.5,53.8,65.3
3.6,76.8,84.4,68.6
3.4,78.9,64.1,72.3
12.5,69.8,41.4,76.0
2.0,77.6,88.9,74.1
7.5,100.0,73.4,88.8
14.1,85.1,64.8,79.1
8.3,86.4,63.1,79.6
1.3,83.0,61.5,61.4
4.8,96.0,48.0,55.7
15.2,84.3,60.4,87.5
4.4,79.0,73.0,66.6
3.9,83.4,27.4,51.5
5.8,95.6,42.0,65.5
5.9,92.8,43.0,63.8
10.1,64.9,58.7,72.3
4.8,84.3,54.5,69.5
7.0,89.7,71.3,72.7
12.0,85.1,46.9,79.7
12.5,100.0,63.8,90.2
4.6,89.8,56.6,65.4
16.5,92.1,58.0,82.9
13.6,70.9,79.4,90.8
7.6,70.4,77.2,68.9
2.6,77.1,81.0,67.1
12.3,71.9,57.9,81.9
5.9,87.1,90.1,86.5
12.4,76.5,88.5,81.9
13.5,67.3,46.1,74.2
17.1,94.4,42.0,88.4
6.4,85.6,87.1,96.1
1.3,85.4,56.6,67.1
4.0,77.3,59.4,65.3
3.4,87.7,60.0,59.8
14.7,86.9,68.2,94.3
25.9,89.0,88.6,93.8
7.7,79.0,56.1,75.2
14.5,79.5,58.7,79.0
7.4,77.6,62.1,73.4
5.7,74.7,75.4,64.0
10.4,100.0,64.9,83.2
12.0,56.8,65.9,61.7
5.9,71.3,56.2,51.2
13.1,84.6,65.7,78.3
17.6,74.8,53.6,86.7
18.8,84.6,77.2,96.8
7.5,68.7,43.0,71.3
5.3,63.1,87.1,68.5
2.8,79.6,66.0,75.7
22.4,94.7,59.3,96.4
14.2,86.3,90.1,93.9
20.2,92.1,54.9,100.0
4.4,97.0,74.2,77.5
17.8,91.0,38.3,77.0
5.2,75.5,58.1,69.3
6.3,79.6,49.8,56.4
11.1,72.7,57.7,81.0
10.0,80.3,83.1,91.0
7.5,76.3,62.6,68.6
9.2,86.8,79.1,81.7
7.5,73.5,83.1,77.3
5.5,79.3,64.7,77.7
9.7,94.4,100.0,87.6
18.1,94.2,59.6,95.3
6.0,89.6,81.1,59.3
3.3,72.0,77.8,64.1
16.7,100.0,71.1,91.6
1.1,79.9,69.2,58.3
1.9,87.4,44.8,65.4
10.2,80.2,40.9,69.1
11.2,82.5,35.0,54.3
5.5,58.5,53.1,45.8
6.2,88.5,55.7,68.8
9.5,73.4,86.4,88.6
6.0,97.1,83.0,80.6
10.6,88.5,61.1,86.2
11.4,99.9,56.9,84.1
6.4,78.3,100.0,80.3
8.2,75.2,74.3,63.4
9.5,94.3,58.6,80.9
9.2,89.2,56.0,70.2
11.2,91.3,46.9,69.4
9.5,82.7,48.5,71.7
20.0,73.3,51.4,88.4
7.7,75.4,80.6,78.5
9.4,92.8,85.5,75.7
10.0,90.3,77.6,76.5
10.4,90.5,46.2,65.0
17.9,80.4,68.1,99.5
7.4,72.3,67.7,72.5
9.6,79.2,63.4,79.8
6.1,77.0,55.3,69.5
13.0,100.0,36.7,77.6
4.2,96.3,63.7,74.1
15.7,79.0,67.9,88.2
7.2,100.0,47.9,61.7
9.5,89.0,43.9,77.3
18.3,83.7,49.5,100.0
11.1,81.5,100.0,82.0
13.8,94.3,77.9,89.7
4.2,79.2,71.6,61.9
2.9,96.4,80.6,92.0
4.6,80.8,93.5,81.3
7.8,90.5,60.1,51.6
3.6,94.0,76.7,76.7
5.0,77.3,69.5,62.5
20.0,89.6,59.4,95.6
17.2,97.6,75.6,99.6
7.6,74.7,53.6,67.9
17.0,85.6,70.8,92.3
6.8,100.0,62.8,87.9
10.9,89.6,40.4,70.1
1.4,85.4,68.6,67.6
5.8,94.0,62.3,75.3
11.2,100.0,52.8,68.1
18.8,92.0,59.7,82.3
3.3,100.0,74.6,80.0
12.2,84.9,59.9,89.5
12.1,97.2,72.2,80.0
3.4,78.3,50.3,65.9
18.9,100.0,65.5,86.3
5.3,86.7,83.9,91.6
11.5,86.9,51.0,69.4
4.0,99.7,77.2,78.9
5.6,86.8,60.9,61.7
5.8,83.8,73.5,78.4
10.5,80.1,77.6,78.4
6.9,89.5,61.4,66.4
12.0,83.3,77.3,81.1
2.4,82.8,37.8,48.9
12.4,95.7,70.6,78.8
15.0,93.6,53.1,71.0
7.8,75.2,69.6,71.7
13.5,75.0,71.0,89.2
7.3,65.9,49.6,63.3
4.6,70.9,92.5,81.5
4.0,100.0,32.7,60.5
18.2,82.8,44.1,84.2
11.4,92.1,78.0,100.0
28.5,85.6,77.8,100.0
3.0,93.9,60.1,71.6
12.4,94.3,78.6,82.4
35.1,67.0,69.5,100.0
8.3,84.8,42.7,60.2
8.7,86.2,85.3,89.2
7.4,90.6,62.6,71.6
20.4,80.0,67.9,100.0
12.9,88.6,50.1,78.3
2.9,80.5,83.4,77.0
4.5,75.8,68.4,57.0
10.4,81.9,80.5,92.4
10.8,75.3,73.3,83.8
7.3,94.9,59.5,77.9
11.2,84.6,69.3,89.4
11.9,76.3,48.9,68.5
12.7,84.6,45.1,90.3
12.0,85.5,56.4,76.2
5.5,74.6,78.3,74.3
15.0,93.2,71.6,96.8
18.0,83.8,46.5,76.1
11.9,89.6,62.2,84.5
6.9,81.6,64.4,68.5
6.1,76.6,45.9,61.0
15.8,74.5,43.5,77.0
4.4,93.2,88.0,87.3
7.1,94.0,69.1,88.2
5.8,78.5,65.2,62.8
15.1,77.9,51.7,74.2
5.4,70.7,43.9,71.4
5.8,93.5,37.7,66.1
3.0,89.1,92.3,83.5
14.2,74.6,47.8,67.2
8.0,100.0,50.7,61.0
6.5,89.5,31.3,64.6
7.9,80.9,72.6,53.6
15.9,92.6,79.4,95.8
7.6,83.6,74.3,91.6
2.9,71.8,93.4,72.7
8.3,76.5,93.3,87.5
8.5,86.4,30.2,57.8
4.9,86.0,66.1,67.3
14.4,82.3,59.5,83.2
5.0,94.7,46.9,71.2
11.4,72.4,60.3,67.8
4.2,83.5,67.3,57.0
5.7,81.0,84.8,77.5
3.7,97.0,51.4,68.0
16.1,79.5,58.8,74.5
11.5,92.3,40.9,92.0
0.7,99.6,49.4,48.2
4.8,86.8,77.3,68.6
22.5,93.1,60.7,96.3
5.6,93.0,71.9,69.5
7.9,93.7,55.4,77.5
12.5,75.3,60.6,74.2
6.1,86.2,31.6,56.9
5.4,74.3,82.2,85.6
11.2,95.7,65.5,95.3
9.7,68.0,54.9,71.7
7.7,90.1,59.7,77.2
7.7,83.9,70.8,94.5
16.3,81.7,84.4,85.0
5.6,67.1,59.0,75.1
27.4,84.2,47.0,100.0
4.4,71.4,57.4,60.3
15.8,81.3,55.2,79.5
9.2,86.0,58.4,68.0
6.7,85.6,80.1,70.6
12.4,81.3,53.4,71.7
6.9,73.1,54.8,47.7
10.7,83.0,55.0,72.1
6.0,100.0,78.6,82.3
10.4,77.3,41.2,61.8
14.5,84.1,57.2,91.9
7.6,94.2,65.9,87.1
14.0,87.8,83.2,91.6
6.7,82.8,53.2,80.3
5.5,65.7,93.2,67.7
12.8,78.2,62.7,77.5
17.6,85.6,40.0,61.9
5.2,84.4,66.8,69.7
3.5,90.0,64.1,60.6
5.8,65.7,52.1,54.0
2.3,69.2,72.8,61.2
11.0,87.6,70.5,83.4
12.8,70.2,64.6,74.0
6.5,74.4,56.0,55.4
11.6,80.9,44.2,82.8
9.6,84.6,81.5,79.7
14.9,88.1,74.4,87.1
6.0,100.0,38.0,67.9
5.7,89.3,56.1,54.2
9.1,84.8,42.3,77.0
5.9,81.3,72.8,63.3
7.7,96.4,70.2,73.3
11.9,68.3,35.8,71.3
8.9,77.9,71.7,74.8
6.7,79.9,49.7,72.8
9.4,84.6,64.1,77.7
18.5,84.1,56.8,88.4
3.1,81.8,96.8,64.7
4.5,85.6,57.1,54.2
5.9,91.5,68.8,85.9
14.5,69.6,75.8,86.2
4.4,94.9,62.8,72.7
3.8,67.6,81.1,70.0
4.1,73.5,52.8,56.4
6.6,84.7,72.8,85.9
9.0,80.0,86.6,86.4
2.7,89.5,54.8,69.1
10.1,97.5,56.2,80.0
9.4,69.3,62.2,67.5
6.1,80.5,43.0,60.1
8.7,61.0,79.1,68.1
2.7,84.3,66.7,68.3
3.2,88.2,67.0,71.7
3.0,78.3,76.1,67.3
6.2,88.8,76.1,92.5
9.6,88.0,74.6,95.6
14.1,79.3,63.9,69.2
6.8,88.9,63.1,69.7
10.1,74.0,65.9,59.9
12.3,81.3,69.0,64.4
6.1,88.4,51.6,77.5
20.7,87.3,55.9,94.1
9.6,85.0,52.1,83.8
4.5,87.0,54.8,58.7
8.0,81.5,56.3,73.4
8.7,85.4,52.3,64.8
19.2,77.8,87.0,91.1
11.0,89.6,44.9,74.3
4.1,93.3,86.9,84.7
10.0,80.2,80.8,87.0
3.2,84.6,73.3,73.2
10.5,77.1,80.8,66.2
16.6,93.5,43.4,67.0
3.2,96.3,87.8,85.2
6.4,91.8,70.2,72.2
4.6,97.2,54.8,63.6
19.8,99.0,70.5,87.4
7.0,93.0,40.8,66.2
4.6,100.0,63.7,73.7
11.4,89.2,70.6,77.5
8.3,74.4,72.7,73.4
5.5,87.4,68.8,76.5
5.8,90.2,85.4,63.6
12.9,70.5,56.8,75.9
3.4,100.0,76.3,78.3
11.6,90.9,68.5,82.8
5.3,82.6,70.1,83.2
3.9,92.9,45.0,56.8
8.5,87.2,100.0,94.7
13.2,89.9,50.1,86.7
6.9,93.8,80.3,89.8
12.8,92.6,67.1,93.3
2.7,94.9,56.6,59.3
16.2,90.8,59.4,87.1
12.1,87.5,41.8,77.2
15.5,78.7,34.6,66.7
4.2,88.6,63.6,71.5
9.3,80.0,71.3,71.6
7.3,83.5,31.9,51.6
4.4,90.3,82.0,55.2
3.0,82.2,57.5,57.9
11.4,77.3,55.1,73.8
5.4,95.8,65.3,79.6
11.8,93.3,75.2,94.0
2.0,72.9,50.5,52.1
3.1,82.3,85.0,81.5
2.9,80.4,87.0,87.7
14.5,73.4,69.1,80.2
12.1,79.6,75.9,83.2
8.1,81.5,64.8,71.2
7.9,78.6,68.0,76.5
5.8,78.2,70.5,73.5
2.3,91.6,69.6,74.4
8.1,73.9,64.8,59.5
19.4,87.8,56.7,94.2
5.4,93.4,67.2,73.7
9.7,86.3,100.0,98.4
3.0,86.0,70.0,64.6
18.1,77.1,75.2,96.9
8.7,90.1,74.6,76.2
4.5,68.2,60.7,65.2
13.6,89.6,63.4,77.6
8.5,88.4,57.7,73.4
3.9,80.1,72.8,63.1
6.7,76.0,88.1,85.0
8.2,73.1,41.1,60.3
4.0,100.0,65.1,62.8
10.2,72.7,58.0,84.3
7.6,76.1,69.3,85.3
14.6,77.2,45.6,68.1
5.5,90.4,69.0,86.4
9.8,84.0,64.6,86.9
24.9,84.9,96.0,100.0
25.3,85.0,84.9,100.0
11.3,79.8,57.4,76.0
18.9,100.0,69.9,77.8
9.2,100.0,60.5,92.1
5.5,100.0,42.8,58.2
5.2,77.9,52.8,60.3
6.9,79.4,75.9,79.9
2.8,77.4,51.9,65.9
7.3,87.1,57.7,62.8
11.3,88.4,78.6,99.6
14.0,69.9,44.0,66.0
1.9,83.4,87.4,76.7
22.3,93.5,64.9,100.0
11.4,95.7,73.9,85.9
7.4,78.6,65.5,75.9
12.8,76.9,64.5,78.6
3.6,85.6,85.6,74.6
8.0,81.6,58.6,75.5
8.0,95.4,76.9,81.3
13.2,94.8,79.6,90.2
26.6,98.9,64.7,100.0
6.8,74.5,70.9,60.2
11.9,77.5,87.5,86.9
9.6,85.2,75.0,68.4
20.2,65.4,77.4,100.0
12.7,91.5,77.8,82.0
5.7,88.0,58.7,68.3
20.9,99.4,75.1,100.0
6.3,93.9,71.8,65.9
7.3,91.7,69.1,89.9
3.5,84.8,43.1,67.7
15.7,90.3,62.7,88.0
3.7,100.0,76.2,68.1
8.8,88.1,55.3,63.4
15.8,79.6,91.8,88.6
11.7,86.3,79.8,90.0
11.3,95.4,52.1,79.2
10.5,93.1,59.8,76.4
4.9,92.7,51.9,60.9
12.4,88.0,62.5,80.8
2.9,88.3,80.6,67.7
4.5,98.3,89.9,88.7
5.4,82.5,56.6,72.2
9.2,79.8,79.0,70.3
3.5,79.7,68.3,64.1
15.9,89.1,72.0,93.3
11.0,76.2,71.4,91.0
8.8,85.1,52.5,69.5
17.7,78.0,72.6,100.0
3.5,87.7,77.9,71.0
5.7,67.5,50.2,67.7
4.7,80.6,55.6,72.2
1.4,90.7,61.9,75.1
16.0,96.8,75.3,99.0
1.2,88.8,81.1,86.9
8.8,70.8,63.0,73.7
8.2,76.0,88.9,71.2
8.0,89.7,56.3,71.6
4.6,86.7,39.1,48.0
9.5,97.6,41.3,74.1
12.2,100.0,52.2,62.0
5.3,88.6,56.2,73.9
3.3,76.4,85.8,81.0
7.3,98.2,66.1,69.1
6.1,72.8,63.5,64.1
11.1,80.5,76.2,70.3
1.2,86.5,38.1,32.7
2.7,85.1,69.8,69.4
2.3,88.3,81.5,59.3
11.1,88.6,80.0,89.3
18.2,83.0,56.7,69.8
8.4,80.2,70.9,84.3
9.0,74.1,49.4,69.6
11.8,100.0,39.0,82.2
6.0,79.6,77.9,81.3
8.4,78.2,64.1,74.0
4.9,74.5,46.4,40.9
8.9,71.2,71.9,64.8
14.9,91.7,95.2,96.4
3.2,97.0,23.2,70.5
7.4,84.6,90.4,85.6
15.8,90.3,45.5,73.3
5.3,83.9,80.5,68.7
5.9,82.1,42.8,64.4
4.2,78.3,68.2,52.8
9.7,71.7,64.8,74.3
13.6,78.0,67.7,81.9
8.0,95.1,80.6,86.3
11.9,86.1,93.1,85.1
9.7,74.9,56.2,63.8
5.5,79.7,88.6,83.9
6.1,81.4,60.8,59.3
18.1,90.5,93.4,100.0
7.4,88.0,56.5,80.2
13.1,72.1,52.2,68.8
9.2,89.5,88.4,92.1
12.8,85.6,40.0,63.1
3.5,92.5,63.4,63.2
9.3,100.0,74.1,67.8
5.0,84.1,79.5,73.8
9.6,100.0,59.3,85.7
3.0,92.2,66.1,67.4
12.6,67.5,85.6,91.7
10.9,100.0,82.7,78.8
5.7,88.6,50.4,65.0
8.8,84.7,56.1,79.4
14.2,81.7,53.9,62.0
18.2,95.9,60.4,86.9
11.9,86.0,65.5,86.7
5.0,93.7,50.6,61.9
11.9,77.1,83.1,80.7
12.7,97.8,64.0,89.4
5.7,85.3,82.3,65.5
10.7,67.0,65.5,75.6
10.1,85.8,43.4,73.3
8.8,64.6,47.4,78.4
2.9,87.2,55.3,77.4
4.6,92.4,65.0,71.3
3.9,80.8,71.0,61.9
5.2,82.2,63.8,64.7
4.9,80.6,71.4,66.8
5.9,77.2,64.4,68.6
20.8,100.0,51.0,86.8
5.3,85.0,54.2,76.8
10.8,68.6,61.0,77.6
5.4,91.3,66.3,65.5
12.1,72.5,51.2,55.5
17.2,87.9,69.8,83.8
9.2,85.2,37.5,62.7
11.0,83.5,54.7,80.7
9.4,80.1,49.3,70.9
14.1,92.5,91.9,95.6
4.9,73.2,72.4,61.5
3.0,81.9,67.3,46.1
10.1,94.6,75.9,83.9
7.0,75.7,70.1,70.0
12.5,96.0,30.6,71.9
6.8,71.3,63.8,69.4
6.8,79.0,71.9,68.9
13.0,79.1,83.0,84.8
15.0,91.0,47.3,84.1
17.0,64.9,60.9,76.6
13.2,66.7,71.7,72.1
10.9,95.8,60.8,72.7
10.1,74.3,63.4,65.8
18.8,70.5,69.7,84.1
12.9,80.1,77.7,82.5
3.2,67.0,57.2,67.7
10.5,66.6,75.4,64.2
2.0,98.0,46.4,49.4
8.5,100.0,31.7,73.0
7.3,92.0,46.8,73.9
4.4,96.9,65.0,90.5
9.0,76.6,93.5,78.9
10.0,100.0,66.9,76.0
10.5,69.5,93.1,87.4
0.7,71.1,52.8,49.6
15.5,100.0,47.3,78.5
3.1,87.4,60.2,84.0
9.5,97.0,66.5,80.8
11.1,100.0,77.8,89.6
9.1,86.5,70.0,73.6
7.0,69.0,71.0,66.0
13.9,90.5,96.4,88.5
5.0,90.3,36.3,53.2
6.4,88.7,73.3,69.2
3.9,79.1,55.1,67.9
6.2,83.4,81.6,80.4
5.2,73.4,70.1,62.8
7.9,89.1,60.8,66.6
15.1,83.7,71.4,100.0
11.9,97.0,70.2,83.2
7.6,65.9,69.0,64.4
17.0,72.8,38.8,78.6
6.2,95.9,77.6,84.6
3.9,73.9,33.5,46.0
2.2,85.9,72.3,69.5
6.7,99.9,73.0,81.4
7.4,83.9,59.0,78.9
2.9,96.3,80.1,94.4
12.6,84.5,73.3,99.7
