Area_sqft,Bedrooms,AgeYears,Price_USD
1738.5,5,16,351926
1505.8,2,3,291688
1870.6,4,27,335519
1922.2,5,31,380539
1489.7,4,32,335115
1815.3,5,3,405078
1797.1,3,39,328865
868.2,6,12,264609
1002.7,6,43,260269
945.4,2,14,198575
1698.7,6,37,371588
1081.7,3,7,254557
485.4,5,15,226189
946.0,4,17,261934
1227.8,6,25,300193
1606.8,6,26,352717
1981.7,4,27,369964
1828.6,1,36,277647
1480.2,4,49,252855
1027.9,4,0,261320
498.0,5,27,169815
1180.8,5,49,262304
1271.1,3,2,263962
1445.0,5,42,309259
1802.7,4,38,331734
1702.1,5,42,333871
1442.1,3,20,325172
1220.7,3,30,219531
714.7,6,26,293735
1039.8,5,20,237762
965.8,3,37,183605
2566.7,3,29,421507
2297.7,4,49,402604
833.5,3,41,109410
1576.7,1,41,268330
792.1,1,30,123270
1500.6,4,13,325991
1179.2,2,32,250783
1336.1,5,11,306155
1873.2,3,9,366531
1567.6,5,49,302579
1791.5,5,14,399084
1626.2,6,10,387825
1070.4,4,27,218814
810.0,4,7,248020
1265.2,5,44,277386
1264.4,4,45,255244
1164.8,6,30,309459
1083.0,2,22,230409
1430.0,1,23,220392
1994.6,6,2,461150
455.0,5,20,178025
840.7,4,30,202183
1517.6,1,31,234876
564.2,2,18,139699
750.5,2,36,120492
2352.0,6,22,463512
1653.1,3,25,279303
2601.2,4,30,487896
631.4,6,48,204630
2338.2,5,50,440443
809.8,4,30,193200
1802.9,1,5,307515
420.5,2,14,113032
1530.7,1,12,271774
1562.4,1,45,212686
1198.2,4,42,253016
773.4,5,14,238895
1273.7,2,6,261113
1508.0,2,20,315263
881.9,5,49,223408
1307.0,1,0,258468
1371.4,4,16,316960
1603.3,3,7,305062
683.4,2,32,157736
1132.3,3,44,181241
1479.2,3,10,282631
1221.1,6,19,326835
905.7,5,16,225661
1821.1,6,6,435134
1835.9,5,28,398904
1739.0,3,8,348235
1235.3,2,49,217084
1307.4,4,15,284601
1961.8,4,19,387965
1760.7,6,33,403380
1968.8,3,46,366832
1437.7,5,5,338900
1674.2,1,10,261609
1698.9,3,49,295082
2049.2,3,1,396961
374.3,4,11,168537
1455.3,1,42,238474
1829.0,1,46,308596
1929.5,2,35,313023
1196.3,4,30,247118
1575.4,3,5,337453
1731.0,1,6,281756
1964.5,6,1,418349
1560.1,4,12,330758
1515.8,4,41,314831
1278.2,4,17,287725
1904.6,2,8,291991
1959.6,1,10,328234
1869.6,1,24,291491
1733.8,5,21,392253
1510.3,3,43,246438
1135.7,6,42,293260
1066.9,2,29,202205
1863.4,3,49,330657
1909.7,6,45,411452
1510.5,5,4,344302
1510.1,4,1,332690
1496.0,4,7,358618
1939.3,6,21,439184
1740.4,3,23,346309
1206.2,2,10,255929
1629.0,5,35,379408
687.6,1,20,143803
1122.1,1,6,211058
612.9,6,38,219288
1014.5,6,37,256499
1056.3,4,45,244428
462.6,2,50,114992
1927.6,5,7,401997
1171.1,6,12,308540
1254.6,1,17,226687
1012.6,2,46,167491
1654.5,2,22,274961
2021.3,2,45,327474
1635.2,1,12,282220
1556.6,1,15,279873
511.5,2,10,144913
1354.4,2,18,252937
1691.3,5,41,357463
1939.6,5,16,392738
1672.9,5,44,310669
2339.5,6,11,483158
1072.2,6,1,310057
1072.2,5,28,251896
1572.5,3,46,254849
1975.0,2,13,333583
2047.5,2,40,316071
484.1,5,47,132751
1449.7,6,14,352447
1828.6,1,5,339129
1816.1,3,32,332691
1654.2,3,36,327927
1361.6,3,23,218763
300.0,4,32,128405
2325.3,2,10,417122
1675.4,1,15,269104
1003.2,1,5,173828
1254.3,1,26,205305
1517.3,2,30,286511
1613.8,5,43,309189
774.6,2,1,164018
954.1,3,40,169964
1625.1,5,40,348886
1140.3,6,40,270052
599.6,4,33,166606
1043.9,1,37,181539
1394.5,1,33,217848
662.5,1,10,107061
2135.7,1,27,353884
1934.7,2,13,356396
1812.4,3,31,364160
1440.9,6,41,334550
843.9,4,46,196278
1022.3,6,34,276720
1995.4,5,28,398289
1042.9,1,10,192791
1385.3,2,14,249638
1269.7,3,8,274378
1329.5,4,36,281322
1343.4,5,24,304021
1292.6,4,17,266463
1196.8,5,28,252466
1256.3,1,44,187588
1306.1,3,19,252962
975.0,6,22,265746
769.7,1,18,136841
1233.4,6,13,353919
1006.1,3,23,209720
1370.3,3,3,261474
919.9,1,4,180138
548.4,4,17,166037
2054.6,2,40,378362
1115.3,3,26,237451
399.3,5,23,184430
1734.5,6,4,402571
1178.6,5,3,303230
1369.4,1,49,200531
1452.7,4,26,301109
1814.1,2,30,295052
1496.4,6,17,347084
728.6,5,39,209400
820.6,4,40,203796
712.4,2,4,173041
1135.1,6,27,281441
1534.2,6,20,403460
993.4,4,43,217753
1053.8,6,19,292732
1035.1,5,10,297527
1096.2,5,34,243607
1665.6,1,15,279264
1231.4,2,24,267219
1860.7,2,12,343656
1124.0,2,12,239898
1377.6,5,47,286579
1277.8,5,38,278074
1495.3,5,15,315760
1607.2,3,35,338095
1379.8,5,27,301385
2581.1,5,20,469171
2056.9,1,8,370662
1128.0,4,44,225679
1979.6,1,0,356054
1930.9,6,7,442514
794.9,1,24,165780
435.0,5,26,141553
1484.2,1,30,251147
1327.8,5,43,268049
300.0,1,50,51179
1445.6,4,36,310202
1409.2,2,49,202915
1114.3,5,26,262553
2098.4,6,44,405641
1287.6,3,4,278172
1210.7,2,30,200261
1388.5,4,1,326130
775.1,1,40,124301
976.1,6,34,263144
300.0,1,21,77798
1562.1,5,22,285866
1800.6,5,50,333725
1515.3,6,21,384667
1480.3,5,50,282424
1347.4,5,19,290811
2063.1,2,47,329656
1316.7,3,8,291727
1785.4,4,6,340287
1739.5,6,28,378242
761.8,4,47,206097
1676.1,2,19,307565
878.9,3,19,181828
1127.9,2,3,252485
1299.4,5,28,290852
1944.3,2,47,328217
1058.6,6,16,275346
1529.9,5,25,354256
678.6,2,17,146605
1296.8,4,12,294389
1165.9,2,9,196141
1948.8,4,35,399260
1043.9,3,27,246120
677.8,5,43,168640
1187.2,2,12,264164
1104.6,5,15,251889
1491.9,5,35,295492
1977.0,2,47,319786
1231.9,5,6,308692
1548.0,5,30,350978
1339.1,2,5,260080
1609.2,4,13,314761
944.4,1,0,208117
1374.0,6,35,319639
1809.6,5,34,382074
1041.8,1,31,195570
1306.4,5,47,272229
1353.4,2,47,225448
716.8,4,27,203975
1708.8,2,45,304646
1127.7,1,3,199615
1363.1,1,30,224883
1660.5,1,38,236000
1706.0,5,32,347269
849.3,6,18,287710
1570.7,5,10,316064
1827.2,6,0,455465
1088.9,4,38,274831
1741.9,3,0,322438
1570.5,6,41,326817
1606.9,2,47,268830
1774.1,4,50,323038
988.1,1,13,204062
961.3,4,11,256014
1909.9,2,38,319614
1249.1,2,28,203712
736.6,5,10,222233
1318.8,6,49,354670
1344.2,5,23,313025
1503.4,3,36,310755
1220.2,5,15,303841
2175.5,6,16,493612
990.6,5,50,232634
520.2,3,2,186069
733.4,4,22,217255
1062.1,3,49,207242
1607.5,4,50,308329
1300.8,5,32,265542
1549.0,2,4,286972
1090.8,5,41,306094
1577.5,4,11,369211
679.4,2,4,162466
1463.5,6,31,323175
1660.3,6,29,396102
975.9,4,13,247332
2147.3,1,46,340391
546.7,4,31,156734
1706.1,1,32,305784
1766.4,6,8,409310
1001.0,1,19,193038
1532.8,5,29,311192
1003.6,4,15,228475
1522.0,5,29,307661
1289.8,4,5,303881
1390.2,2,34,248411
1126.5,6,0,287680
1128.9,5,39,269777
1041.6,3,17,230499
1678.8,6,47,322080
2140.3,5,28,409347
2414.4,3,18,437825
1810.7,4,45,320063
1387.6,2,31,243198
1838.9,3,50,305937
1548.5,3,7,280083
1236.2,4,5,244073
2278.6,2,48,344789
1831.5,2,14,368255
1057.7,3,36,190045
1825.8,5,1,394570
1652.4,1,5,287486
971.5,4,17,275883
1427.3,4,42,244009
1368.3,5,33,289369
300.0,2,3,113284
760.3,3,21,179593
1885.9,1,17,305532
1072.4,2,41,203841
1661.9,5,4,328446
1968.3,3,3,371546
466.9,5,16,170336
2124.1,3,32,395186
1322.1,5,40,248334
1573.6,2,50,256016
2271.6,4,42,407979
1833.5,4,9,363416
1319.7,4,19,275048
1159.6,2,49,196045
1197.6,2,28,243178
1145.3,4,39,257547
1968.0,6,37,395139
1642.9,4,16,323030
1494.3,3,23,267742
1301.3,1,21,242357
1727.7,1,48,252521
551.9,5,5,177875
2238.2,1,7,375466
1279.4,3,34,253743
971.5,1,31,158689
1915.9,5,28,390582
1905.4,2,26,324908
1366.6,5,9,331209
1997.4,3,12,378687
1851.3,5,26,367337
1570.9,3,3,329443
661.9,2,48,107041
1456.9,6,49,301095
1404.0,5,49,297996
1288.1,4,34,276795
1233.2,4,40,273391
1738.2,6,11,432218
839.8,6,7,226978
1937.3,1,33,295747
1377.3,4,18,297980
1021.1,6,46,293457
1269.4,1,31,200989
1489.6,6,12,324304
2049.0,4,8,382356
1719.6,1,11,288391
1931.5,4,44,365626
1371.6,2,43,278656
1304.5,6,35,297843
2235.6,6,31,464470
1338.0,2,13,274334
1153.5,5,12,275164
1107.6,3,44,247499
1532.7,2,24,262201
912.2,5,35,211209
1482.4,3,49,297073
1473.8,4,41,290429
1666.0,2,33,264131
612.6,3,32,140566
500.7,5,37,154184
1203.0,5,48,253943
1337.3,6,34,319946
897.3,1,43,136258
784.2,5,48,243415
1594.6,3,48,276573
1259.6,5,35,280871
1763.9,3,47,339552
780.8,2,25,184985
1351.3,1,31,235899
2152.6,6,36,429051
1266.2,6,43,327331
1137.5,2,8,219435
1810.4,6,18,378843
1948.4,5,40,371275
1114.2,4,5,282067
1147.2,4,21,252986
1789.4,3,24,336187
1535.0,6,20,337588
1545.2,4,6,346402
1506.5,6,31,329362
1377.2,6,10,323874
1851.2,6,5,412401
2024.8,6,29,397417
936.6,4,3,222601
1799.2,2,13,305035
1380.2,3,43,260220
821.3,5,0,231930
984.1,4,2,254972
1215.7,1,14,210916
1876.2,5,11,386157
934.6,5,28,265463
589.7,2,11,109700
1280.8,2,24,248203
1185.2,5,4,274846
1881.8,5,16,376133
1515.6,6,13,351266
1720.6,5,36,347667
1223.0,5,7,299719
852.0,1,13,162439
1990.5,3,38,340864
1134.6,4,36,196646
1691.3,1,17,268321
1234.4,3,10,276599
1695.9,1,46,271557
1535.9,6,3,382567
1457.7,1,44,221194
1586.0,4,18,335815
1291.5,5,15,295006
632.8,1,43,95742
1530.0,3,46,263606
1915.5,5,37,399558
1380.0,4,2,256309
1258.9,6,35,305746
1517.5,1,43,238126
1840.7,4,3,380240
1273.5,4,46,255026
727.4,6,9,269065
1471.1,4,26,303114
1564.1,2,33,266395
1478.4,2,16,284412
1177.4,2,34,180055
1550.5,2,18,266058
1296.1,6,20,341970
1203.3,2,2,246898
1271.4,3,46,208381
1477.9,1,12,306987
1526.4,6,49,328939
1168.8,3,14,231301
1489.6,6,7,331686
1571.8,4,20,349345
1650.8,4,11,322595
1616.8,5,38,326874
1986.2,5,49,387825
1708.8,6,31,333883
2301.9,5,41,451401
1864.2,6,43,369791
1849.9,3,11,372774
848.2,1,49,136247
1740.3,3,45,330462
1783.0,2,48,295709
1380.1,6,32,344523
478.5,5,46,166692
351.8,4,28,131803
1274.2,4,37,270962
1157.9,2,37,147311
728.9,5,45,185087
1574.2,1,11,293606
889.9,5,1,229762
650.4,3,20,152534
2328.5,3,41,368759
1627.1,3,21,274459
1208.4,6,18,301679
764.3,3,20,189420
1001.5,1,33,160660
1119.9,5,4,261958
1155.4,6,43,257566
1254.8,6,21,294317
868.5,2,33,160104
1006.9,3,7,208541
630.0,2,47,140998
509.0,5,31,159383
709.0,4,9,191509
1125.6,4,46,244740
1261.4,6,28,268245
1609.4,6,37,384228
1586.9,1,39,265512
1680.7,3,22,332642
1262.8,6,16,303939
1694.9,3,24,299892
435.5,3,43,100848
1671.7,2,31,280297
1382.1,5,2,353192
1832.8,5,48,319666
300.0,3,22,135646
1810.4,2,48,291074
668.2,1,2,162348
1903.6,3,36,346653
1020.6,3,1,247302
1586.9,4,22,341738
1361.2,1,39,212808
1856.7,5,11,372942
1468.0,2,3,261936
2106.6,4,8,431098
1076.0,3,11,265700
934.3,4,0,227835
1105.9,6,48,292053
1685.0,1,18,299980
1703.6,3,30,283672
820.8,1,3,181629
1018.4,5,43,228768
1529.8,3,35,314155
1960.4,3,27,359878
1084.0,1,7,249632
758.1,4,22,198329
1851.4,2,41,295454
613.3,1,32,120092
1643.0,6,15,393018
424.1,4,6,173439
1345.8,2,43,223158
1241.0,3,46,248195
1047.9,5,0,256981
2047.8,3,8,338676
1362.5,4,5,310957
1324.3,2,48,268243
1284.4,1,40,216368
1054.4,1,27,164485
2222.4,2,32,364719
1230.4,6,19,312820
2234.6,1,7,354891
1028.5,1,45,141902
1408.2,1,45,226181
1184.8,5,12,300179
1038.4,6,34,253349
1315.0,3,47,215531
2149.1,6,25,441305
1979.4,3,0,371504
1411.0,6,37,337877
785.0,3,22,168130
1544.9,3,32,295554
1162.0,6,36,296582
965.7,1,0,203535
1687.4,1,43,259925
823.7,5,45,196664
1446.7,6,11,345041
1600.9,2,42,265548
1696.5,4,31,372215
822.8,2,29,152415
2152.4,1,31,378658
1520.0,3,26,290937
1387.9,6,49,303773
791.2,1,41,115241
1016.8,6,25,253673
1226.3,1,7,217376
1374.2,6,42,313849
1541.4,4,48,295709
1227.6,5,39,319774
2038.1,4,47,398402
1216.0,6,32,301220
1473.5,4,22,297901
1898.1,1,23,280672
1139.3,1,30,194744
771.3,5,0,258095
1199.9,1,33,222323
1797.1,5,2,379365
1417.3,2,40,216055
1690.8,4,40,324358
795.8,3,42,177969
660.3,6,16,222206
1647.8,5,36,350382
1544.3,3,14,300723
975.1,1,41,159148
871.3,2,18,183589
1312.9,2,14,246851
1366.8,5,3,299555
838.4,5,25,252556
1355.9,3,6,269295
734.5,3,45,110033
1100.8,4,32,239575
795.9,3,35,181005
1338.5,3,49,262649
1099.7,1,38,180748
1995.1,6,12,433292
1525.0,2,23,275447
797.2,3,4,184332
1797.8,3,26,324071
1298.8,6,30,330432
1727.9,6,7,385519
805.6,6,40,233761
1658.1,4,33,315917
2310.1,2,19,380815
1650.5,1,30,262015
1120.9,4,13,256499
1905.2,5,49,365960
1080.1,5,30,265739
1605.3,6,25,324840
2398.9,6,19,478455
1127.7,1,24,203226
1618.6,3,29,329663
2290.8,4,26,400988
1831.3,4,36,326141
1709.5,3,44,307722
504.5,4,24,178913
955.3,4,28,207773
1778.7,4,50,292645
1249.1,1,23,215805
1166.1,2,25,199803
1918.0,1,14,350183
1686.3,3,33,306220
1018.7,4,50,191456
1731.2,3,34,296682
955.6,3,35,200225
672.4,2,50,116129
1529.9,5,5,349431
828.7,4,15,272690
821.0,5,6,219345
926.1,1,47,158317
1458.4,5,28,344771
1737.3,5,36,377575
1251.1,5,33,263055
840.6,1,42,136516
875.3,6,16,231600
682.7,4,13,209679
1704.1,4,0,348287
975.0,1,49,155588
1482.7,5,32,346145
567.7,6,28,209487
1952.0,6,7,433588
1374.3,4,32,278095
673.7,3,27,186595
1107.4,3,50,197115
1461.6,1,46,233072
980.9,3,1,240008
1542.7,6,24,369523
1954.3,6,34,414492
1790.4,1,8,284517
1367.7,2,43,233081
2021.5,3,27,330762
1466.3,3,50,257394
1321.3,5,5,329552
1333.2,4,18,307970
1417.6,2,40,230449
1573.6,1,19,304415
975.2,2,26,157262
1887.6,2,6,350296
1961.5,5,19,412946
2489.7,1,5,423737
605.4,3,27,159952
1393.3,6,42,319869
1017.4,4,10,281310
1670.1,1,0,272619
1928.9,2,15,333724
1397.1,2,45,238849
1242.0,3,17,252828
1164.0,4,15,246932
1295.4,5,32,303865
1552.0,6,41,348026
1549.1,6,30,385020
2056.7,4,12,418253
1312.1,3,6,296805
1796.1,3,29,350244
987.1,4,45,194949
818.3,1,39,128139
1842.3,5,12,383920
1576.8,1,8,295978
1156.9,2,44,205377
980.7,5,42,237852
1181.4,5,17,286587
1493.6,3,32,304197
1466.6,6,26,323685
745.3,3,6,192173
824.9,2,24,198790
1458.7,6,21,356703
1660.7,3,33,299762
1042.8,3,18,232025
758.7,1,13,118918
1413.1,2,25,243113
406.5,1,33,72847
1224.3,3,12,236579
1667.1,4,22,350606
1289.0,4,49,235198
694.5,2,37,162862
2077.7,1,23,348536
1402.6,2,28,239478
1493.7,6,48,319996
1795.1,3,40,321641
1318.3,2,37,250644
1276.0,5,45,278603
1952.1,3,6,392546
1031.8,2,21,202278
1811.6,2,41,316337
891.3,4,9,259970
1072.2,6,11,300879
1531.1,5,3,330778
2042.7,4,47,369555
1466.3,1,17,289636
769.9,5,6,225081
1720.0,2,29,262744
1042.6,6,45,245974
1684.9,4,35,324550
1529.4,1,0,283619
724.5,2,32,170458
1562.1,3,18,288216
844.3,6,9,290552
2008.4,4,46,383352
692.3,1,24,150360
1328.3,4,44,288257
974.2,2,39,171845
2034.9,5,18,451372
703.1,1,40,144249
2448.7,6,15,501779
1237.4,1,30,234377
1146.1,4,35,301180
1747.7,1,6,321964
1384.6,3,43,219735
1017.5,3,22,187596
1056.2,4,47,231650
1176.3,3,0,243411
1088.1,6,43,259379
1764.7,3,34,327378
1438.7,6,47,315890
1608.2,3,19,328363
1211.6,5,7,320989
1689.9,1,10,270101
1087.8,3,40,222017
985.5,4,11,234342
1170.8,3,7,269667
2041.1,2,0,367030
1140.8,3,0,274981
1161.1,4,42,244219
1498.3,3,21,324520
1341.2,5,0,331558
910.7,4,50,171070
868.4,6,18,272192
1737.0,2,42,285962
865.2,6,32,208720
1797.9,2,19,312992
1189.8,3,41,241724
354.6,5,15,181725
1691.1,2,48,293615
1760.7,6,4,405520
1662.0,4,14,335695
1190.2,4,48,227026
1240.0,6,0,347821
1195.3,4,3,295939
1075.6,5,37,244934
1526.3,2,16,310644
1307.6,3,25,279308
1191.0,2,19,246871
1079.6,5,21,269730
1466.5,6,48,366781
1970.5,2,36,315592
1453.5,6,14,309271
790.2,1,50,141759
1389.0,5,13,342271
1616.6,6,11,395785
1719.4,5,36,379035
1632.2,6,32,387455
1460.2,6,3,385910
2619.9,5,30,501994
864.3,2,29,179458
2070.4,3,31,373860
1649.1,2,10,326161
2432.3,1,27,374621
748.1,3,4,191522
2091.6,1,49,298659
2137.1,2,49,359574
1329.3,1,12,267831
1017.4,5,17,247916
2355.4,2,44,350456
1029.1,6,19,283094
1871.0,2,33,325619
2072.8,4,48,374469
1327.7,2,46,203455
1324.7,4,31,301030
2194.4,6,40,448963
1261.7,3,43,275988
1149.1,2,33,230496
300.0,2,18,78818
1904.7,1,2,338774
1231.9,5,46,284943
1752.3,3,30,356556
1333.8,3,4,270431
2001.0,5,11,391427
2018.8,4,2,406942
952.0,3,17,210317
1191.2,1,11,210462
1661.5,4,20,344957
2033.3,3,48,295472
1450.8,4,44,264843
1496.4,1,43,237579
1556.8,1,47,239289
1005.9,6,4,332762
1195.9,5,39,273428
1316.6,4,42,241798
1850.4,1,7,303086
2207.7,4,18,441611
990.5,5,20,252514
1724.7,5,29,319840
1498.2,6,0,383071
1174.2,6,3,341664
968.1,1,43,153681
1502.9,3,21,282672
1136.8,1,7,226940
1567.8,1,14,229123
949.0,6,33,276100
903.3,3,5,217309
1883.8,6,27,423658
1487.9,6,39,314362
1477.4,3,12,295856
1172.3,4,15,288312
1741.2,1,29,293971
1317.8,2,36,183988
1750.2,4,15,372600
1195.9,6,47,308116
921.9,4,16,238943
1073.0,2,27,205773
1590.5,3,6,338896
955.3,4,38,220388
2215.3,5,27,400144
787.6,1,33,122061
1332.6,2,45,259859
1935.9,2,15,338677
1528.5,5,17,345331
1241.2,2,15,205796
1917.7,4,29,380293
982.1,1,14,193193
1270.2,1,19,266056
672.2,1,14,150770
1797.8,3,14,362812
1652.0,1,4,253226
1653.2,4,25,321814
1458.6,2,38,295733
1436.6,3,12,308989
1448.6,4,39,300771
1537.2,3,35,324185
1458.6,5,3,324626
980.8,5,46,243064
383.8,4,11,163642
2339.6,4,21,436584
1108.2,4,8,236491
1321.0,2,34,265935
1901.1,3,20,356134
1551.6,4,12,337125
756.3,6,28,222393
875.8,2,26,161184
1796.1,5,13,377419
1668.6,2,30,286764
1167.7,1,34,215387
1381.4,6,42,326349
1417.3,2,44,222641
1511.4,4,35,273687
1589.4,2,41,289397
1225.0,2,14,258469
1715.4,5,39,345015
1667.3,2,39,271339
1792.3,1,33,288539
1746.8,3,43,313811
1735.4,5,38,360531
1195.4,5,27,304107
1344.2,4,28,304013
1016.9,5,29,271694
1490.5,5,17,314667
1039.4,4,34,244254
1611.5,3,41,300642
1939.8,5,23,371981
1399.7,5,39,296286
1156.4,4,29,265198
1622.3,1,35,232037
1864.5,5,35,364811
1063.5,1,1,205603
1452.0,5,13,323983
1541.1,4,35,329796
1274.9,4,4,307824
1630.8,6,11,354687
663.1,2,15,135229
1554.7,3,41,308247
2207.1,5,20,451472
1652.2,6,44,299955
1417.2,6,45,350101
852.7,5,33,226811
1245.6,4,46,254298
1539.0,6,0,358152
1442.0,5,31,341760
844.6,4,33,215699
1512.2,3,4,305919
1014.1,2,33,135903
1141.5,1,7,200862
1803.6,5,3,371363
1292.6,5,0,311067
1109.2,1,38,163271
956.9,3,22,226936
1078.1,2,18,243292
1157.2,6,34,289911
1786.1,5,7,364167
1385.6,1,47,208099
1941.9,3,1,366661
874.3,6,11,298838
1980.9,4,37,373381
1332.7,1,6,269111
1298.3,3,14,240217
1293.1,1,13,228628
2416.8,2,2,405120
1185.5,3,27,238708
2331.9,6,38,474429
1788.6,2,1,302363
902.7,4,16,216676
967.3,4,42,212668
1486.4,5,34,324468
1446.7,4,31,266196
1220.7,1,1,235503
1159.1,6,39,296565
2097.0,6,31,454635
1469.3,6,48,295128
1611.6,2,24,281130
1452.8,2,37,252937
1419.5,1,26,240882
2369.5,5,41,448993
1657.9,2,26,281720
2583.6,6,33,508109
1750.3,4,22,407149
1106.5,2,14,231108
1959.7,3,8,341599
1365.4,3,10,312205
2086.1,1,30,367042
1095.8,1,49,186717
686.8,4,13,223505
1446.0,6,21,391831
2060.5,2,20,363796
1116.2,6,25,313613
1660.9,1,41,291782
1096.7,5,10,266135
1824.9,6,11,440082
1235.7,1,5,230383
1520.7,2,3,310062
1250.1,4,22,293321
1062.3,4,7,245280
534.8,6,32,226900
815.1,2,8,172192
1274.7,1,44,206563
1601.9,4,12,352347
2234.3,3,16,418801
1166.1,2,48,190183
1113.4,1,20,170375
803.8,2,38,138653
1785.0,6,44,392015
1657.2,1,27,282707
1601.4,4,36,312457
1555.1,2,4,290446
1232.0,4,14,272409
2011.3,6,5,420883
1050.5,2,46,204097
1186.8,3,44,205699
942.7,3,2,227278
1342.0,5,26,330960
1051.1,5,32,256339
1116.8,3,26,263382
860.1,1,49,113448
968.7,4,1,222946
676.1,5,3,177979
1561.1,3,50,294277
1012.0,3,28,174971
2125.0,5,29,452352
1826.1,3,18,379194
1431.4,5,10,337038
1656.5,4,21,320501
1786.3,1,32,250219
1177.3,1,12,219968
1308.4,6,5,336934
1885.2,4,46,355636
1914.3,5,36,394054
1052.9,4,8,234653
2433.2,2,5,421617
791.3,1,4,163518
371.5,6,45,210313
2175.1,1,5,382960
1727.9,3,0,347178
1483.4,3,2,285656
1764.5,2,24,336065
1094.4,6,29,319810
617.9,4,15,155560
1197.6,4,12,238108
1086.3,3,47,211562
955.2,4,45,208447
1128.8,6,10,334685
1135.1,6,39,261476
1187.6,2,28,201855
1571.5,4,31,285357
1651.0,3,42,279024
1534.8,1,13,268077
300.0,5,46,102760
942.2,6,49,311879
948.3,3,33,150449
1938.5,6,8,418450
1018.2,5,21,265545
546.2,6,47,214954
1710.0,1,39,249965
1441.1,2,16,231435
2531.5,2,45,388159
778.5,4,35,230438
1301.9,6,41,266629
933.3,3,35,217876
934.2,2,49,171630
1029.8,3,27,225860
905.7,3,1,244042
1483.7,2,17,259017
1428.3,5,27,337204
1385.8,1,13,245626
1970.7,2,26,313504
1651.1,2,22,293202
1776.0,1,8,304123
1472.6,1,46,180075
1539.1,6,24,337051
1817.5,3,16,354557
885.6,6,20,264757
1105.7,2,31,227066
1432.9,6,11,376867
1418.7,4,4,296744
760.5,1,29,121108
1742.9,2,8,288540
2047.8,3,50,362361
2013.6,5,0,416104
1088.0,5,42,277939
1782.5,6,46,396312
1218.6,6,32,312021
1431.7,4,31,286147
1895.9,1,46,314438
2003.3,1,37,315844
1201.1,6,1,329165
1166.3,1,36,152448
2074.2,1,23,345315
1354.6,5,1,328250
300.0,4,11,138889
1598.0,3,23,294559
1039.4,3,5,206014
1272.1,5,45,278609
1666.9,6,14,340480
568.0,5,37,175918
1743.9,4,12,345626
718.2,2,35,170920
1065.8,3,46,245450
1543.2,2,31,241188
846.3,5,46,230781
847.9,5,14,227589
1550.7,1,9,260834
1638.2,1,18,266398
1320.0,6,35,340921
1678.8,3,0,334440
3212.8,6,20,619283
729.6,1,34,93738
392.3,3,33,94451
1905.5,4,13,369261
867.8,2,12,185532
1566.3,3,18,318911
1673.2,2,16,291401
1384.4,4,4,337423
1525.0,3,16,295394
2169.2,3,44,361293
1124.5,5,33,284447
1974.6,2,8,368881
810.5,2,47,112965
1557.9,3,22,332736
1619.1,2,15,284884
1365.7,3,18,271006
1836.6,2,42,289183
1419.5,3,10,281191
1549.6,3,48,244574
1082.3,4,43,238687
950.8,4,6,229935
939.5,3,13,209082
1124.1,3,26,252287
823.5,3,16,204534
2240.5,4,42,407076
1261.4,2,42,259641
1395.9,2,44,215446
883.5,5,21,241725
2320.0,5,6,493269
1285.4,4,28,305561
1134.9,5,45,229295
1176.3,1,39,175227
1305.1,6,13,352788
1263.3,2,18,230436
794.3,3,30,180983
1787.1,3,23,324649
898.8,3,34,192063
1764.2,1,16,227353
801.3,5,13,226862
1478.0,1,4,262042
939.0,6,38,246260
1072.5,1,34,180823
1616.5,4,46,284050
1931.4,6,18,425712
2220.1,4,35,442992
1567.9,3,2,344418
1397.5,4,47,291104
966.5,6,48,256811
594.8,4,21,163161
1679.2,3,22,309360
1286.0,2,9,267975
1404.1,5,0,332709
1220.8,2,9,283186
1076.9,4,18,217192
1704.5,1,19,281288
2167.2,2,37,349255
860.1,6,10,281515
556.7,6,13,237885
1294.3,5,49,254190
1077.0,6,1,278916
1932.7,5,44,364224
1627.7,5,50,340143
2253.0,5,15,459688
1885.0,4,31,330329
1447.2,5,6,343150
1466.4,3,25,288128
1576.1,5,2,358637
990.4,1,40,173338
1595.8,3,38,298522
2016.8,3,15,377134
1115.7,4,19,280479
1291.2,5,32,323646
1695.5,6,46,354328
2074.5,3,1,394100
1066.0,5,5,294338
1510.0,6,14,356536
1385.9,2,24,267610
1276.7,4,2,297487
563.4,1,43,110642
1065.1,1,10,210190
847.6,4,25,210461
1339.5,1,42,230259
1196.1,4,28,276261
864.9,2,19,225901
1280.1,5,31,255494
2239.5,4,4,451052
1101.7,5,17,297511
1225.5,6,49,334177
1298.2,6,49,290239
1072.2,6,22,290458
690.1,4,38,168897
2214.2,5,9,485476
576.1,6,50,176020
628.6,2,18,135093
1737.0,6,18,362050
477.8,6,2,159173
1747.0,3,19,331980
1787.5,6,21,394285
1039.3,3,49,197079
1418.7,4,18,315611
1377.3,1,45,230970
1037.7,1,46,150115
1123.1,5,44,259525
1329.4,2,32,236475
1189.8,5,26,282745
1659.0,3,32,338144
1332.3,1,49,213902
1603.1,2,48,287787
1225.5,2,3,242306
1688.1,4,7,329866
1797.7,1,25,316100
509.1,4,26,175177
1570.2,5,34,323825
1087.4,6,32,278881
1202.5,5,20,300323
1540.8,3,24,304168
1455.1,4,42,287139
1294.9,1,9,210146
1697.6,6,13,427443
1480.7,1,13,256542
